,num,joueur
0,26,Karl Darlow
1,3,Paul Dummett
2,4,Jack Colback
3,5,Georginio Wijnaldum
4,7,Moussa Sissoko
5,18,Chancel Mbemba
6,22,Daryl Janmaat
7,24,Cheick Tioté
8,25,Andros Townsend
9,27,Steven Taylor
10,45,Aleksandar Mitrović
