,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,João Pedro,10.0,br BRA,FW,20-195,80,0,0,0,0,3,1,1,0,2,0,0,0,7,3,8,27.3
1,Joshua King,7.0,no NOR,FW,30-084,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,33.3
2,Cucho,29.0,co COL,LW,22-354,38,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,50.0
3,Emmanuel Dennis,25.0,ng NGA,LW,24-145,52,0,0,0,0,0,0,1,0,2,0,0,0,2,0,2,0.0
4,Ismaila Sarr,23.0,sn SEN,RW,24-043,90,0,0,0,0,1,2,2,0,0,0,0,0,2,0,1,0.0
5,Juraj Kucka,33.0,sk SVK,LM,35-042,71,0,0,0,2,6,0,0,2,2,0,0,0,9,3,1,75.0
6,Edo Kayembe,39.0,cd COD,LM,23-310,19,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,50.0
7,Imran Louza,6.0,ma MAR,CM,22-343,90,1,0,0,2,0,0,3,3,2,0,0,0,11,3,1,75.0
8,Moussa Sissoko,19.0,fr FRA,RM,32-236,90,1,0,0,1,0,0,2,0,1,0,0,0,8,3,2,60.0
9,Hassane Kamara,14.0,ci CIV,LB,28-035,90,0,0,0,1,0,0,0,2,4,0,0,0,13,2,2,50.0
10,Samir Santos,22.0,br BRA,CB,27-125,90,0,0,0,0,0,0,0,2,0,0,0,0,11,3,0,100.0
11,Christian Kabasele,27.0,be BEL,CB,31-044,90,0,0,0,1,1,0,0,3,1,0,0,0,8,3,0,100.0
12,Kiko Femenía,21.0,es ESP,RB,31-066,90,0,0,0,1,0,0,6,1,0,0,0,0,8,1,0,100.0
13,Ben Foster,1.0,eng ENG,GK,39-006,90,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
14,14 Players,,,,,990,2,0,0,8,12,3,16,14,15,0,0,0,87,25,22,53.2
