,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,João Pedro,10.0,br BRA,FW,20-195,80,22,36,61.1,326,90,13,18,72.2,4,7,57.1,3,3,100.0,0,0.3,0.0,1,2,1,0,5
1,Joshua King,7.0,no NOR,FW,30-084,10,3,5,60.0,40,4,2,4,50.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
2,Cucho,29.0,co COL,LW,22-354,38,5,12,41.7,124,42,3,6,50.0,0,2,0.0,2,2,100.0,0,0.0,0.0,0,1,0,0,1
3,Emmanuel Dennis,25.0,ng NGA,LW,24-145,52,14,21,66.7,153,59,11,12,91.7,2,3,66.7,0,0,,0,0.0,0.0,1,1,0,0,1
4,Ismaila Sarr,23.0,sn SEN,RW,24-043,90,13,19,68.4,185,65,7,9,77.8,3,5,60.0,1,1,100.0,0,0.0,0.0,1,1,0,0,2
5,Juraj Kucka,33.0,sk SVK,LM,35-042,71,23,32,71.9,313,100,14,19,73.7,5,7,71.4,1,2,50.0,0,0.0,0.0,0,1,0,0,5
6,Edo Kayembe,39.0,cd COD,LM,23-310,19,10,12,83.3,112,34,8,10,80.0,2,2,100.0,0,0,,0,0.0,0.0,0,1,0,0,0
7,Imran Louza,6.0,ma MAR,CM,22-343,90,36,49,73.5,520,228,22,25,88.0,13,18,72.2,1,4,25.0,0,0.0,0.1,0,7,0,0,5
8,Moussa Sissoko,19.0,fr FRA,RM,32-236,90,24,38,63.2,386,100,9,15,60.0,11,15,73.3,2,2,100.0,0,0.0,0.0,0,2,1,1,4
9,Hassane Kamara,14.0,ci CIV,LB,28-035,90,47,64,73.4,700,439,29,37,78.4,14,18,77.8,3,6,50.0,0,0.0,0.0,1,4,0,0,4
10,Samir Santos,22.0,br BRA,CB,27-125,90,24,33,72.7,446,163,9,10,90.0,13,16,81.3,2,5,40.0,0,0.0,0.0,0,1,0,0,2
11,Christian Kabasele,27.0,be BEL,CB,31-044,90,18,28,64.3,321,149,5,9,55.6,13,16,81.3,0,3,0.0,0,0.0,0.0,0,0,0,0,3
12,Kiko Femenía,21.0,es ESP,RB,31-066,90,41,58,70.7,681,353,26,30,86.7,11,20,55.0,4,7,57.1,0,0.7,0.2,1,3,1,0,7
13,Ben Foster,1.0,eng ENG,GK,39-006,90,14,34,41.2,508,400,1,1,100.0,4,5,80.0,9,28,32.1,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,294,441,66.7,4815,2226,159,205,77.6,96,135,71.1,28,63,44.4,0,1.0,0.5,5,24,3,1,39
