,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Dominic Calvert-Lewin,9.0,eng ENG,FW,23-317,88,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0
1,Séamus Coleman,23.0,ie IRL,LM,32-108,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,James Rodríguez,19.0,co COL,FW,29-199,84,3,1,1,0,2,1,1,100.0,0,1,0,1,0,3,1,0
3,Gylfi Sigurðsson,10.0,is ISL,FW,31-141,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
4,Lucas Digne,12.0,fr FRA,"LM,LB",27-191,90,1,1,0,0,1,0,1,0.0,1,2,0,2,2,3,1,0
5,André Gomes,21.0,pt POR,CM,27-181,90,4,3,2,2,0,2,3,66.7,1,1,0,1,0,4,0,0
6,Tom Davies,26.0,eng ENG,CM,22-211,90,0,0,0,0,0,0,2,0.0,2,2,1,1,3,3,2,0
7,Richarlison,7.0,br BRA,"RM,LM,FW",23-262,90,2,1,2,0,0,1,4,25.0,3,3,1,2,0,2,2,0
8,Ben Godfrey,22.0,eng ENG,"LB,RB",23-012,90,1,1,1,0,0,0,0,,0,6,3,3,3,4,4,0
9,Michael Keane,5.0,eng ENG,CB,28-016,90,1,1,1,0,0,0,0,,0,2,2,0,1,2,3,0
10,Yerry Mina,13.0,co COL,CB,26-126,90,1,0,1,0,0,1,2,50.0,1,3,3,0,0,1,2,0
11,Mason Holgate,4.0,eng ENG,RB,24-097,79,1,1,1,0,0,1,2,50.0,1,1,0,1,1,2,4,0
12,Alex Iwobi,17.0,ng NGA,RM,24-269,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
13,Jordan Pickford,1.0,eng ENG,GK,26-326,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1
14,14 Players,,,,,990,14,9,9,2,3,6,15,40.0,9,21,10,11,11,25,24,1
