,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Dominic Calvert-Lewin,9.0,eng ENG,FW,23-317,88,0,0,0,1,1,0,0,1,0,0,0,0,1,5,9,35.7
1,Séamus Coleman,23.0,ie IRL,LM,32-108,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
2,James Rodríguez,19.0,co COL,FW,29-199,84,1,0,0,2,0,0,4,0,1,0,0,0,9,0,0,
3,Gylfi Sigurðsson,10.0,is ISL,FW,31-141,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
4,Lucas Digne,12.0,fr FRA,"LM,LB",27-191,90,0,0,0,0,1,1,8,2,1,0,0,0,10,1,2,33.3
5,André Gomes,21.0,pt POR,CM,27-181,90,0,0,0,2,1,0,3,0,3,0,0,0,7,2,2,50.0
6,Tom Davies,26.0,eng ENG,CM,22-211,90,0,0,0,0,2,0,1,3,0,0,0,0,3,0,0,
7,Richarlison,7.0,br BRA,"RM,LM,FW",23-262,90,0,0,0,4,3,1,1,0,1,0,0,0,6,1,2,33.3
8,Ben Godfrey,22.0,eng ENG,"LB,RB",23-012,90,0,0,0,0,0,0,0,3,1,0,0,0,3,1,1,50.0
9,Michael Keane,5.0,eng ENG,CB,28-016,90,0,0,0,0,0,0,0,1,1,0,0,0,2,2,1,66.7
10,Yerry Mina,13.0,co COL,CB,26-126,90,0,0,0,2,1,0,0,0,0,0,0,0,4,3,1,75.0
11,Mason Holgate,4.0,eng ENG,RB,24-097,79,0,0,0,1,1,0,2,1,1,0,0,0,7,0,1,0.0
12,Alex Iwobi,17.0,ng NGA,RM,24-269,11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
13,Jordan Pickford,1.0,eng ENG,GK,26-326,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,990,1,0,0,12,10,2,22,11,9,0,0,0,53,15,19,44.1
