,num,joueur
0,,Wojciech Szczęsny
1,,Olivier Giroud
2,,Per Mertesacker
3,,Bacary Sagna
4,,Lukas Podolski
5,,Kim Källström
6,,Thomas Vermaelen
7,,Mikel Arteta
8,,Tomáš Rosický
9,,Santi Cazorla
10,,Laurent Koscielny
