,num,joueur
0,,Anders Lindegaard
1,,Nani
2,,Jonny Evans
3,,Dimitar Berbatov
4,,Darron Gibson
5,,Michael Carrick
6,,Ryan Giggs
7,,Patrice Evra
8,,Park Ji-sung
9,,Javier Hernández
10,,Antonio Valencia
