,num,joueur
0,,Jonas Olsson
1,,Liam Ridgewell
2,,Shane Long
3,,Youssouf Mulumbu
4,,Morgan Amalfitano
5,,Gareth McAuley
6,,Claudio Yacob
7,,Steven Reid
8,,Chris Brunt
9,,
10,,Luke Daniels
