,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Wilfried Zaha,11.0,ci CIV,FW,25-048,90,26,25,1,0,0,0,5,1,0,0,0,0,15,0,0
1,Christian Benteke,17.0,be BEL,FW,27-025,90,22,20,2,0,0,0,1,0,0,0,0,0,11,0,0
2,Ruben Loftus-Cheek,8.0,eng ENG,LM,21-339,69,28,28,0,0,0,0,0,0,0,0,0,0,23,0,1
3,Bakary Sako,26.0,ml MLI,LM,29-246,21,9,9,0,0,0,0,2,0,0,0,0,0,4,0,0
4,Luka Milivojević,4.0,rs SRB,CM,26-265,90,45,44,1,1,0,1,1,0,0,0,0,0,34,0,0
5,Yohan Cabaye,7.0,fr FRA,CM,31-348,52,24,18,6,2,0,0,3,0,2,0,0,2,18,0,0
6,James McArthur,18.0,sct SCO,CM,30-082,38,24,24,0,0,0,0,0,0,0,0,0,0,19,0,0
7,Andros Townsend,10.0,eng ENG,RM,26-165,90,28,24,4,0,1,0,5,1,3,0,0,3,18,0,0
8,Jeffrey Schlupp,15.0,gh GHA,LB,25-005,90,55,38,17,0,0,0,2,17,0,0,0,0,42,0,1
9,Scott Dann,6.0,eng ENG,CB,30-317,90,29,29,0,0,0,0,0,0,0,0,0,0,23,0,0
10,James Tomkins,5.0,eng ENG,CB,28-274,90,39,37,2,2,0,0,0,0,0,0,0,0,28,0,0
11,Martin Kelly,34.0,eng ENG,RB,27-245,79,33,18,14,0,0,0,2,14,0,0,0,0,26,1,1
12,Timothy Fosu-Mensah,24.0,nl NED,RB,19-360,11,7,5,2,1,0,0,1,1,0,0,0,0,6,0,0
13,Julián Speroni,1.0,ar ARG,GK,38-224,90,25,15,10,4,0,0,0,0,0,0,0,0,17,0,0
14,14 Players,,,,,990,394,334,59,10,1,1,22,34,5,0,0,5,284,1,3
