,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Manolo Gabbiadini,20.0,it ITA,FW,25-273,70,1,1,0,1,0,0,0,,0,0,0,0,1,2,0,0
1,James Ward-Prowse,16.0,eng ENG,RW,22-298,20,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
2,Nathan Redmond,22.0,eng ENG,"LW,AM,LM",23-173,90,2,1,2,0,0,1,2,50.0,1,0,0,0,1,3,0,0
3,Dušan Tadić,11.0,rs SRB,"RW,RM",28-279,73,1,1,0,1,0,0,0,,0,2,0,2,0,1,0,0
4,Sam McQueen,38.0,eng ENG,"AM,LW",22-201,17,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
5,Steven Davis,8.0,nir NIR,"AM,DM,CM",32-237,90,2,1,0,2,0,1,2,50.0,1,2,1,1,3,5,3,0
6,Oriol Romeu,14.0,es ESP,"DM,CM",25-336,90,2,2,0,2,0,1,3,33.3,2,0,0,0,1,3,4,0
7,Mario Lemina,18.0,ga GAB,DM,23-359,63,1,1,0,1,0,0,1,0.0,1,0,0,0,1,2,4,0
8,Shane Long,7.0,ie IRL,FW,30-216,27,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,1,0
9,Ryan Bertrand,21.0,eng ENG,LB,28-021,90,2,1,1,1,0,0,0,,0,0,0,0,1,3,2,0
10,Maya Yoshida,3.0,jp JPN,CB,29-002,90,0,0,0,0,0,0,0,,0,3,2,1,1,1,7,1
11,Jack Stephens,5.0,eng ENG,CB,23-211,90,1,1,1,0,0,0,1,0.0,1,3,3,0,0,1,7,0
12,Cédric Soares,2.0,pt POR,RB,25-360,90,3,1,2,1,0,1,2,50.0,1,1,0,1,1,4,5,0
13,Fraser Forster,44.0,eng ENG,GK,29-162,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
14,14 Players,,,,,990,16,11,7,9,0,4,12,33.3,8,11,6,5,10,26,34,2
