,num,joueur
0,,Craig Noone
1,,Jordon Mutch
2,,Gary Medel
3,,Kévin Théophile-Catherine
4,,Ben Turner
5,,Peter Odemwingie
6,,Aron Gunnarsson
7,,Peter Whittingham
8,,Andrew Taylor
9,,
10,,Joe Lewis
