,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Kelechi Iheanacho,14.0,ng NGA,FW,25-086,55,0,0,0,0,1,0,0,0,28,0,0,1,0.0,0.0,0.0,2,0,17,20,85.0,3,18,1,2,1
1,Youri Tielemans,8.0,be BEL,"RM,FW",24-235,35,0,0,0,0,0,0,0,0,31,1,0,0,0.0,0.0,0.0,0,0,18,24,75.0,4,13,0,4,1
2,Jamie Vardy,9.0,eng ENG,FW,34-351,90,0,0,0,0,2,0,0,0,16,0,1,0,0.2,0.2,0.1,2,0,6,11,54.5,2,10,2,0,0
3,James Maddison,10.0,eng ENG,AM,25-035,67,0,0,0,0,1,0,0,0,25,1,1,0,0.1,0.1,0.0,1,0,10,16,62.5,1,15,0,3,1
4,Marc Albrighton,11.0,eng ENG,RB,32-040,23,0,0,0,0,0,0,0,0,10,0,1,1,0.0,0.0,0.0,0,0,5,8,62.5,0,3,1,2,2
5,Kiernan Dewsbury-Hall,22.0,eng ENG,"LM,CM",23-113,90,0,1,0,0,0,0,0,0,73,1,4,2,0.0,0.0,0.1,2,1,36,56,64.3,4,34,4,1,0
6,Boubakary Soumaré,42.0,fr FRA,CM,22-304,90,0,0,0,0,1,0,0,0,55,1,1,1,0.0,0.0,0.0,0,0,33,44,75.0,1,22,0,1,1
7,Hamza Choudhury,20.0,eng ENG,RM,24-088,55,0,0,0,0,0,0,0,0,18,1,3,0,0.0,0.0,0.0,0,0,11,13,84.6,0,4,0,0,0
8,Ademola Lookman,37.0,ng NGA,"LM,RM",24-069,35,1,0,0,0,1,1,0,0,18,1,1,1,0.1,0.1,0.0,1,1,12,12,100.0,2,14,2,2,2
9,Luke Thomas,33.0,eng ENG,LB,20-201,90,0,0,0,0,0,0,0,0,59,2,6,3,0.0,0.0,0.0,1,0,25,36,69.4,3,14,0,0,0
10,Wilfred Ndidi,25.0,ng NGA,CB,25-012,90,0,0,0,0,0,0,0,0,53,5,5,1,0.0,0.0,0.0,1,0,31,38,81.6,2,18,0,0,0
11,Daniel Amartey,18.0,gh GHA,CB,27-007,90,0,0,0,0,0,0,0,0,52,2,4,4,0.0,0.0,0.0,1,0,26,31,83.9,3,15,0,0,0
12,Timothy Castagne,27.0,be BEL,"RB,CB",26-023,90,0,0,0,0,0,0,0,0,57,2,4,1,0.0,0.0,0.1,1,0,26,38,68.4,0,10,0,0,0
13,Kasper Schmeichel,1.0,dk DEN,GK,35-053,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,21,37,56.8,0,13,0,0,0
14,14 Players,,,,,990,1,1,0,0,6,1,0,0,537,17,31,15,0.4,0.4,0.4,12,2,277,384,72.1,25,203,10,15,8
