,num,joueur
0,,Jake Livermore
1,,James Chester
2,,Robbie Brady
3,,Yannick Sagbo
4,,Danny Graham
5,,Ahmed Elmohamady
6,,Tom Huddlestone
7,,Alex Bruce
8,,David Meyler
9,,
10,,Steve Harper
