,num,joueur
0,,Wayne Rooney
1,,Phil Jones
2,,Ashley Young
3,,Chris Smalling
4,,Michael Carrick
5,,Rio Ferdinand
6,,Patrice Evra
7,,Nemanja Vidić
8,,Nani
9,,
10,,David de Gea
