,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Ivan Toney,17.0,eng ENG,FW,25-165,90,1,0,0,5,1,1,0,0,0,0,0,0,4,6,4,60.0
1,Bryan Mbeumo,19.0,cm CMR,FW,22-021,79,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0.0
2,Mathias Jensen,8.0,dk DEN,"AM,FW",25-239,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
3,Saman Ghoddos,14.0,ir IRN,AM,27-356,65,0,0,0,0,1,0,1,0,3,0,0,0,2,0,4,0.0
4,Yoane Wissa,11.0,cd COD,"AM,FW",24-359,25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
5,Vitaly Janelt,27.0,de GER,CM,23-110,88,1,0,0,2,2,0,0,1,2,0,0,0,3,0,1,0.0
6,Shandon Baptiste,26.0,gd GRN,CM,23-142,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
7,Christian Nørgaard,6.0,dk DEN,CM,27-171,90,1,0,0,3,0,0,0,3,1,0,0,0,5,2,3,40.0
8,Rico Henry,3.0,eng ENG,WB,24-051,90,0,0,0,0,2,0,0,0,0,0,0,0,6,3,3,50.0
9,Sergi Canós,7.0,es ESP,WB,24-207,90,0,0,0,2,2,0,4,0,2,0,0,0,11,1,0,100.0
10,Ethan Pinnock,5.0,jm JAM,CB,28-091,90,0,0,0,0,0,0,0,2,1,0,0,0,3,5,2,71.4
11,Pontus Jansson,18.0,se SWE,CB,30-196,90,0,0,0,0,1,0,0,0,1,0,0,0,4,1,1,50.0
12,Kristoffer Ajer,20.0,no NOR,CB,23-133,90,0,0,0,1,3,0,0,0,2,0,0,0,5,2,2,50.0
13,David Raya,1.0,es ESP,GK,25-347,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
14,14 Players,,,,,990,3,0,0,14,14,2,7,6,12,0,0,0,48,20,21,48.8
