,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Jordan Ayew,14.0,gh GHA,FW,27-141,90,0,0,0,0,3,0,0,0,40,3,1,1,0.5,0.5,0.1,3,1,16,22,72.7,2,19,2,5,2
1,Wilfried Zaha,11.0,ci CIV,LW,26-081,86,1,0,0,0,2,1,2,1,49,4,1,0,0.1,0.1,0.1,6,0,23,29,79.3,4,35,6,9,5
2,Andros Townsend,10.0,eng ENG,RW,27-198,90,0,1,0,0,1,0,0,0,37,0,1,0,0.0,0.0,0.1,7,1,21,28,75.0,3,25,3,6,3
3,James McArthur,18.0,sct SCO,"LM,RM",31-115,90,0,0,0,0,1,0,0,0,48,2,0,6,0.1,0.1,0.1,2,0,25,34,73.5,2,21,0,2,2
4,Luka Milivojević,4.0,rs SRB,CM,27-298,90,0,0,0,0,2,1,1,0,52,1,2,2,0.0,0.0,0.2,3,0,26,43,60.5,1,11,0,0,0
5,Cheikhou Kouyaté,8.0,sn SEN,RM,29-040,70,0,0,0,0,1,0,0,0,40,2,0,1,0.0,0.0,0.0,2,0,24,34,70.6,1,12,1,0,0
6,Jeffrey Schlupp,15.0,gh GHA,LM,26-038,20,0,0,0,0,1,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,2,6,33.3,1,6,0,0,0
7,Patrick van Aanholt,3.0,nl NED,LB,28-154,90,0,0,0,0,1,0,0,0,68,3,0,0,0.0,0.0,0.1,4,0,54,61,88.5,4,19,1,1,1
8,Mamadou Sakho,12.0,fr FRA,CB,28-351,90,0,0,0,0,2,0,0,0,45,0,0,0,0.3,0.3,0.0,0,0,30,37,81.1,0,21,0,2,1
9,James Tomkins,5.0,eng ENG,CB,29-307,89,0,0,0,0,1,0,0,0,47,2,0,0,0.0,0.0,0.0,0,0,31,37,83.8,2,17,0,0,0
10,Scott Dann,6.0,eng ENG,CB,31-350,1,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,5,40.0,0,0,0,0,0
11,Aaron Wan-Bissaka,29.0,eng ENG,RB,21-065,90,0,0,0,0,0,0,1,0,65,6,3,2,0.0,0.0,0.0,2,0,31,47,66.0,4,20,0,0,0
12,Vicente Guaita,31.0,es ESP,GK,32-020,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,11,34,32.4,0,17,0,0,0
13,13 Players,,,,,986,1,1,0,0,15,2,4,1,542,23,8,12,1.1,1.1,0.7,29,2,296,417,71.0,24,223,13,25,14
