,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Jordan Ayew,18.0,gh GHA,FW,26-145,89,24,22,2,0,0,0,0,0,0,0,0,0,21,0,0
1,Wayne Routledge,15.0,eng ENG,FW,33-027,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Sam Clucas,17.0,eng ENG,LM,27-131,90,13,11,2,1,0,0,3,0,1,0,1,0,6,0,2
3,Ki Sung-yueng,4.0,kr KOR,CM,29-010,90,37,33,4,2,0,0,3,0,2,1,1,0,31,0,0
4,Leroy Fer,8.0,nl NED,CM,28-029,35,12,12,0,0,0,1,0,0,0,0,0,0,10,0,1
5,Tom Carroll,14.0,eng ENG,RM,25-251,55,40,39,1,1,0,2,0,0,0,0,0,0,34,0,2
6,Nathan Dyer,12.0,eng ENG,RM,30-066,70,27,27,0,0,0,0,1,0,0,0,0,0,21,0,0
7,Wilfried Bony,2.0,ci CIV,CM,29-055,20,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
8,Martin Olsson,16.0,se SWE,LB,29-262,90,36,25,11,0,0,0,5,11,0,0,0,0,20,0,5
9,Alfie Mawson,6.0,eng ENG,CB,24-015,90,41,39,2,2,0,2,0,0,0,0,0,0,31,0,0
10,Federico Fernández,33.0,ar ARG,CB,28-347,90,20,18,2,2,0,0,0,0,0,0,0,0,17,0,0
11,Mike van der Hoorn,5.0,nl NED,CB,25-111,90,36,36,0,0,0,0,1,0,0,0,0,0,27,0,0
12,Kyle Naughton,26.0,eng ENG,RB,29-078,90,62,46,16,1,0,0,3,15,0,0,0,0,39,0,4
13,Łukasz Fabiański,1.0,pl POL,GK,32-291,90,35,21,14,5,0,0,0,0,0,0,0,0,17,0,0
14,14 Players,,,,,990,387,333,54,14,0,5,16,26,3,1,2,0,275,0,14
