,num,joueur
0,,Leighton Baines
1,,Kevin Mirallas
2,,Leon Osman
3,,Steven Pienaar
4,,Victor Anichebe
5,,Phil Neville
6,,Phil Jagielka
7,,John Heitinga
8,,Marouane Fellaini
9,,
10,,Ján Mucha
