,num,joueur
0,,Ben Foster
1,,Roger Johnson
2,,Lee Bowyer
3,,Stephen Carr
4,,Sebastian Larsson
5,,Cameron Jerome
6,,Barry Ferguson
7,,Stuart Parnaby
8,,Kevin Phillips
9,,Craig Gardner
10,,Liam Ridgewell
