,num,joueur
0,,Arouna Koné
1,,Ronnie Stam
2,,Ben Watson
3,,Jordi Gómez
4,,Emmerson Boyce
5,,James McCarthy
6,,Callum McManaman
7,,Shaun Maloney
8,,Jean Beausejour
9,,
10,,Ali Al-Habsi
