,num,joueur
0,,Tim Krul
1,,Danny Simpson
2,,Ryan Taylor
3,,Peter Løvenkrands
4,,Hatem Ben Arfa
5,,Fabricio Coloccini
6,,Demba Ba
7,,Steven Taylor
8,,Yohan Cabaye
9,,Gabriel Obertan
10,,Danny Guthrie
