,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Wout Weghorst,27.0,nl NED,FW,30-217,43,5,6,83.3,51,16,5,5,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
1,Scott McTominay,39.0,sct SCO,CM,26-094,47,13,16,81.3,215,100,7,9,77.8,4,4,100.0,2,2,100.0,0,0.0,0.0,1,3,1,0,1
2,Marcus Rashford,10.0,eng ENG,"LM,FW",25-132,90,14,25,56.0,213,88,9,12,75.0,3,7,42.9,1,1,100.0,0,0.0,0.0,0,1,1,0,2
3,Bruno Fernandes,8.0,pt POR,"CM,LM",28-185,90,38,63,60.3,691,259,15,23,65.2,16,21,76.2,5,13,38.5,0,0.4,0.1,2,8,1,0,7
4,Jadon Sancho,25.0,eng ENG,"CM,FW,LM",22-352,72,30,32,93.8,370,73,20,22,90.9,8,8,100.0,0,0,,0,0.0,0.2,0,2,1,0,6
5,Alejandro Garnacho,49.0,ar ARG,LM,18-254,17,1,1,100.0,5,1,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
6,Fred,17.0,br BRA,CM,30-007,1,3,5,60.0,62,0,1,2,50.0,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,0
7,Antony,21.0,br BRA,RM,23-016,73,15,16,93.8,213,71,10,10,100.0,4,4,100.0,1,1,100.0,0,0.2,0.1,2,1,2,0,3
8,Facundo Pellistri,28.0,uy URU,RM,21-082,17,3,4,75.0,41,6,1,2,50.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
9,Casemiro,18.0,br BRA,DM,31-017,33,20,27,74.1,412,122,7,9,77.8,8,9,88.9,5,8,62.5,0,0.0,0.0,0,1,0,0,3
10,Luke Shaw,23.0,eng ENG,LB,27-243,90,53,65,81.5,932,418,24,26,92.3,21,25,84.0,6,9,66.7,0,0.2,0.1,4,3,2,1,3
11,Lisandro Martínez,6.0,ar ARG,CB,25-053,89,45,51,88.2,855,300,18,18,100.0,23,23,100.0,4,9,44.4,0,0.0,0.0,0,4,0,0,1
12,Harry Maguire,5.0,eng ENG,CB,30-007,1,4,4,100.0,117,67,1,1,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,1
13,Raphaël Varane,19.0,fr FRA,CB,29-321,90,31,37,83.8,524,107,12,14,85.7,18,21,85.7,1,1,100.0,0,0.0,0.0,0,0,0,0,1
14,Aaron Wan-Bissaka,29.0,eng ENG,RB,25-106,90,40,52,76.9,623,314,23,26,88.5,13,18,72.2,3,5,60.0,0,0.0,0.0,0,4,0,0,3
15,David de Gea,1.0,es ESP,GK,32-125,90,22,33,66.7,625,443,2,2,100.0,13,13,100.0,6,17,35.3,0,0.0,0.0,0,0,0,0,0
16,16 Players,,,,,933,337,437,77.1,5949,2385,155,181,85.6,137,161,85.1,35,67,52.2,0,0.8,0.6,9,27,8,1,31
