,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Emmanuel Dennis,25.0,ng NGA,"FW,RW",23-279,90,13,24,54.2,165,22,12,15,80.0,1,4,25.0,0,0,,0,0.0,0.0,1,0,1,1,0
1,Ken Sema,12.0,se SWE,LM,27-325,77,12,20,60.0,160,41,7,7,100.0,3,7,42.9,1,2,50.0,0,0.1,0.0,1,0,0,0,2
2,Troy Deeney,9.0,eng ENG,FW,33-053,13,2,5,40.0,18,10,2,4,50.0,0,0,,0,0,,0,0.1,0.0,1,1,0,0,1
3,Imran Louza,6.0,ma MAR,CM,22-112,45,9,16,56.3,136,54,4,6,66.7,5,7,71.4,0,2,0.0,0,0.1,0.0,1,1,0,0,2
4,Cucho,29.0,co COL,"LW,LM",22-123,45,12,19,63.2,195,66,5,5,100.0,6,7,85.7,1,3,33.3,0,0.0,0.0,0,1,1,0,4
5,Tom Cleverley,8.0,eng ENG,"CM,RM",32-009,90,45,52,86.5,735,221,22,23,95.7,18,20,90.0,4,6,66.7,0,0.0,0.0,0,4,1,0,10
6,Ismaila Sarr,23.0,sn SEN,"RM,RW",23-177,90,30,40,75.0,394,174,19,22,86.4,10,12,83.3,0,1,0.0,0,0.2,0.1,2,2,4,1,11
7,Oghenekaro Etebo,4.0,ng NGA,"CM,DM",25-285,90,33,37,89.2,638,133,10,12,83.3,21,22,95.5,2,2,100.0,0,0.0,0.0,0,2,1,0,2
8,Adam Masina,11.0,ma MAR,"LB,CB",27-231,90,44,56,78.6,933,362,12,14,85.7,25,28,89.3,7,13,53.8,0,0.1,0.1,1,5,1,0,9
9,Christian Kabasele,27.0,be BEL,CB,30-178,90,58,60,96.7,1220,476,14,14,100.0,36,38,94.7,8,8,100.0,0,0.0,0.0,0,0,0,0,0
10,William Troost-Ekong,5.0,ng NGA,CB,27-354,90,68,75,90.7,1451,366,13,15,86.7,46,47,97.9,9,12,75.0,0,0.0,0.0,0,4,0,0,6
11,Craig Cathcart,15.0,nir NIR,RB,32-196,64,32,41,78.0,532,226,16,17,94.1,13,17,76.5,2,3,66.7,0,0.0,0.0,0,2,0,0,3
12,Joshua King,7.0,no NOR,"LW,FW",29-218,26,11,13,84.6,139,39,7,7,100.0,1,2,50.0,1,1,100.0,0,0.1,0.1,3,0,1,1,0
13,Daniel Bachmann,26.0,at AUT,GK,27-043,90,22,27,81.5,466,231,2,2,100.0,19,20,95.0,1,5,20.0,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,391,485,80.6,7182,2421,145,163,89.0,204,231,88.3,36,58,62.1,0,0.6,0.4,10,22,10,3,50
