,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,João Pedro,10.0,br BRA,FW,20-227,90,20,32,62.5,301,32,12,18,66.7,7,11,63.6,1,2,50.0,0,0.0,0.0,0,1,1,0,2
1,Ken Sema,12.0,se SWE,LW,28-223,90,16,24,66.7,261,75,10,14,71.4,4,5,80.0,2,5,40.0,0,0.2,0.6,2,1,0,0,1
2,Samuel Kalu,28.0,ng NGA,RW,24-258,85,30,35,85.7,420,91,21,24,87.5,6,7,85.7,2,3,66.7,0,0.0,0.0,0,1,1,0,4
3,Craig Cathcart,15.0,nir NIR,RB,33-094,5,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
4,Dan Gosling,16.0,eng ENG,LM,32-099,90,34,39,87.2,530,127,15,17,88.2,16,17,94.1,2,2,100.0,0,0.0,0.0,0,2,0,0,2
5,Edo Kayembe,39.0,cd COD,CM,23-342,88,68,76,89.5,1298,404,25,26,96.2,31,33,93.9,10,13,76.9,0,0.0,0.0,0,8,0,0,6
6,Oghenekaro Etebo,4.0,ng NGA,CM,26-183,2,1,1,100.0,28,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
7,Moussa Sissoko,19.0,fr FRA,RM,32-268,90,39,43,90.7,516,144,22,22,100.0,15,16,93.8,0,1,0.0,0,0.0,0.0,0,4,0,0,2
8,Adam Masina,11.0,ma MAR,LB,28-129,90,50,63,79.4,897,341,23,28,82.1,24,28,85.7,3,6,50.0,0,0.0,0.0,0,5,0,0,3
9,Samir Santos,22.0,br BRA,CB,27-157,90,38,41,92.7,759,299,8,8,100.0,26,28,92.9,4,5,80.0,0,0.0,0.0,0,2,0,0,2
10,Christian Kabasele,27.0,be BEL,CB,31-076,90,43,56,76.8,874,300,12,14,85.7,26,28,92.9,5,11,45.5,0,0.0,0.0,0,4,0,0,5
11,Jeremy Ngakia,2.0,eng ENG,"RB,RW",21-246,90,44,55,80.0,724,293,23,23,100.0,18,21,85.7,3,8,37.5,0,0.0,0.0,0,4,0,0,5
12,Ben Foster,1.0,eng ENG,GK,39-038,90,17,31,54.8,533,395,1,1,100.0,8,8,100.0,8,22,36.4,0,0.0,0.0,0,1,0,0,0
13,13 Players,,,,,990,400,496,80.6,7141,2501,172,195,88.2,182,203,89.7,40,78,51.3,0,0.2,0.7,2,33,2,0,32
