,num,joueur
0,,David Marshall
1,,Steven Caulker
2,,Jordon Mutch
3,,Fraizer Campbell
4,,Declan John
5,,Ben Turner
6,,Craig Bellamy
7,,Fábio
8,,Aron Gunnarsson
9,,Peter Whittingham
10,,Mats Møller Dæhli
