,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Roberto Firmino,9.0,br BRA,FW,29-107,84,1,1,0,0,1,0,2,0.0,2,4,1,3,0,1,0,0
1,Divock Origi,27.0,be BEL,FW,25-274,6,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
2,Sadio Mané,10.0,sn SEN,LW,28-282,90,2,2,1,0,1,0,1,0.0,1,0,0,0,1,3,0,0
3,Mohamed Salah,11.0,eg EGY,RW,28-216,90,2,1,1,0,1,0,0,,0,0,0,0,0,2,1,0
4,Georginio Wijnaldum,5.0,nl NED,LM,30-067,88,3,0,1,2,0,1,3,33.3,2,0,0,0,1,4,1,0
5,James Milner,7.0,eng ENG,LM,35-013,2,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
6,Thiago Alcántara,6.0,es ESP,CM,29-281,90,3,3,3,0,0,0,3,0.0,3,3,0,3,6,9,1,0
7,Xherdan Shaqiri,23.0,ch SUI,RM,29-099,75,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
8,Curtis Jones,17.0,eng ENG,RM,19-353,15,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
9,Andrew Robertson,26.0,sct SCO,LB,26-312,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
10,Jordan Henderson,14.0,eng ENG,CB,30-214,90,1,0,1,0,0,0,0,,0,0,0,0,0,1,4,0
11,Fabinho,3.0,br BRA,CB,27-086,90,2,1,2,0,0,1,1,100.0,0,2,2,0,4,6,3,0
12,Trent Alexander-Arnold,66.0,eng ENG,RB,22-102,90,1,1,0,1,0,1,3,33.3,2,0,0,0,0,1,0,0
13,Alisson,1.0,br BRA,GK,28-107,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
14,14 Players,,,,,990,16,9,9,4,3,4,17,23.5,13,12,3,9,12,28,12,0
