,num,joueur
0,1,David Raya
1,2,Aaron Hickey
2,3,Rico Henry
3,5,Ethan Pinnock
4,6,Christian Nørgaard
5,8,Mathias Jensen
6,10,Josh Dasilva
7,11,Yoane Wissa
8,16,Ben Mee
9,17,Ivan Toney
10,19,Bryan Mbeumo
