,num,joueur
0,,Thomas Sørensen
1,,Robert Huth
2,,Matthew Etherington
3,,Glenn Whelan
4,,Jermaine Pennant
5,,Marc Wilson
6,,Rory Delap
7,,Andy Wilkinson
8,,Peter Crouch
9,,Ryan Shawcross
10,,Jonathan Walters
