,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
28,2013-03-09,,Premier League,Matchweek 29,Sat,Away,W,2,1,Reading,,"24,102",,4-2-3-1,Jon Moss,https://fbref.com/en/matches/2ef0b2e1/Reading-Aston-Villa-March-9-2013-Premier-League,
29,2013-03-16,,Premier League,Matchweek 30,Sat,Home,W,3,2,QPR,,"38,594",,4-1-4-1,Kevin Friend,https://fbref.com/en/matches/22208c04/Aston-Villa-Queens-Park-Rangers-March-16-2013-Premier-League,
30,2013-03-31,,Premier League,Matchweek 31,Sun,Home,L,1,2,Liverpool,,"42,037",,4-3-3,Lee Mason,https://fbref.com/en/matches/c96bc6b9/Aston-Villa-Liverpool-March-31-2013-Premier-League,
31,2013-04-06,,Premier League,Matchweek 32,Sat,Away,W,3,1,Stoke City,,"27,544",,4-2-3-1,Mark Clattenburg,https://fbref.com/en/matches/663d8c29/Stoke-City-Aston-Villa-April-6-2013-Premier-League,
32,2013-04-13,,Premier League,Matchweek 33,Sat,Home,D,1,1,Fulham,,"37,011",,4-2-3-1,Phil Dowd,https://fbref.com/en/matches/f0e462c1/Aston-Villa-Fulham-April-13-2013-Premier-League,
33,2013-04-22,,Premier League,Matchweek 34,Mon,Away,L,0,3,Manchester Utd,,"75,591",,4-2-3-1,Anthony Taylor,https://fbref.com/en/matches/50703c2b/Manchester-United-Aston-Villa-April-22-2013-Premier-League,
34,2013-04-29,,Premier League,Matchweek 35,Mon,Home,W,6,1,Sunderland,,"37,428",,4-3-3,Lee Probert,https://fbref.com/en/matches/eb0b9005/Aston-Villa-Sunderland-April-29-2013-Premier-League,
35,2013-05-04,,Premier League,Matchweek 36,Sat,Away,W,2,1,Norwich City,,"26,842",,4-3-3,Kevin Friend,https://fbref.com/en/matches/8371b0a8/Norwich-City-Aston-Villa-May-4-2013-Premier-League,
36,2013-05-11,,Premier League,Matchweek 37,Sat,Home,L,1,2,Chelsea,,"42,084",,4-3-3,Lee Mason,https://fbref.com/en/matches/75362712/Aston-Villa-Chelsea-May-11-2013-Premier-League,
37,2013-05-19,,Premier League,Matchweek 38,Sun,Away,D,2,2,Wigan Athletic,,"23,001",,4-3-3,Neil Swarbrick,https://fbref.com/en/matches/8761b727/Wigan-Athletic-Aston-Villa-May-19-2013-Premier-League,
