,num,joueur
0,6,Jamaal Lascelles
1,7,Jacob Murphy
2,9,Dwight Gayle
3,10,Mohamed Diamé
4,15,Kenedy
5,20,Florian Lejeune
6,22,DeAndre Yedlin
7,23,Mikel Merino
8,30,Christian Atsu
9,,
10,26,Karl Darlow
