,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Aleksandar Mitrović,9.0,rs SRB,FW,24-006,90,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,2,0
1,André Schürrle,14.0,de GER,"RW,LW",27-320,90,1,1,0,0,1,1,2,50.0,1,0,0,0,0,1,0,0
2,Luciano Vietto,19.0,ar ARG,"AM,RW",24-291,90,0,0,0,0,0,0,0,,0,0,0,0,2,2,1,0
3,Jean Seri,24.0,ci CIV,"DM,LM",27-065,90,3,3,2,1,0,1,2,50.0,1,1,0,1,0,3,1,0
4,Kevin McDonald,6.0,sct SCO,CM,29-322,45,1,0,1,0,0,0,1,0.0,1,1,0,1,1,2,1,0
5,Floyd Ayité,11.0,tg TOG,LW,29-281,45,1,1,0,0,1,0,0,,0,0,0,0,0,1,1,0
6,Stefan Johansen,8.0,no NOR,"RM,DM",27-257,63,2,1,1,1,0,2,3,66.7,1,0,0,0,0,2,2,0
7,Andre-Frank Zambo Anguissa,29.0,cm CMR,DM,22-310,27,1,0,0,0,1,0,0,,0,0,0,0,2,3,0,0
8,Ryan Sessegnon,3.0,eng ENG,LB,18-127,90,3,3,2,1,0,0,0,,0,2,1,1,1,4,2,0
9,Calum Chambers,5.0,eng ENG,CB,23-245,90,1,0,1,0,0,0,0,,0,1,0,1,5,6,7,0
10,Alfie Mawson,26.0,eng ENG,CB,24-246,45,0,0,0,0,0,0,0,,0,0,0,0,2,2,6,1
11,Denis Odoi,4.0,gh GHA,CB,30-118,45,0,0,0,0,0,0,0,,0,1,0,1,1,1,7,0
12,Timothy Fosu-Mensah,21.0,nl NED,RB,20-263,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,0
13,Marcus Bettinelli,1.0,eng ENG,GK,26-121,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,14,9,7,4,3,5,9,55.6,4,6,1,5,14,28,36,1
