,num,joueur
0,,Pavel Pogrebnyak
1,,Aaron Hughes
2,,John Arne Riise
3,,Kerim Frei
4,,Clint Dempsey
5,,Stephen Kelly
6,,Mahamadou Diarra
7,,Damien Duff
8,,Brede Hangeland
9,,
10,,David Stockdale
