,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Patson Daka,29.0,zm ZAM,FW,23-064,90,1,1,0,0,1,1,0,0,27,2,0,0,1.0,1.0,0.1,4,2,8,13,61.5,1,16,2,1,0
1,Harvey Barnes,7.0,eng ENG,LW,24-003,70,0,1,0,0,1,0,0,0,28,1,0,2,0.0,0.0,1.0,2,1,11,16,68.8,0,21,0,1,0
2,Marc Albrighton,11.0,eng ENG,LW,32-024,20,0,0,0,0,0,0,0,0,13,2,0,0,0.0,0.0,0.0,0,0,6,9,66.7,1,4,0,0,0
3,James Maddison,10.0,eng ENG,RW,25-019,87,1,1,0,0,2,1,0,0,37,1,0,0,0.2,0.2,0.5,5,4,24,31,77.4,6,23,2,1,1
4,Kasey McAteer,49.0,eng ENG,RW,20-020,3,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,2,0,0,0
5,Kiernan Dewsbury-Hall,22.0,eng ENG,AM,23-097,90,0,0,0,0,0,0,0,0,63,3,1,2,0.0,0.0,0.0,3,0,40,54,74.1,2,30,0,0,0
6,Wilfred Ndidi,25.0,ng NGA,"CB,DM",24-361,90,0,0,0,0,1,1,0,0,46,2,0,2,0.1,0.1,0.0,0,0,31,37,83.8,3,26,1,0,0
7,Youri Tielemans,8.0,be BEL,DM,24-219,90,2,0,1,1,2,1,0,0,69,5,1,1,1.3,0.5,0.0,0,0,50,55,90.9,6,37,1,1,0
8,Luke Thomas,33.0,eng ENG,LB,20-185,90,0,0,0,0,0,0,0,0,59,1,2,1,0.0,0.0,0.0,1,0,39,50,78.0,5,25,1,2,2
9,Çağlar Söyüncü,4.0,tr TUR,CB,25-203,90,0,0,0,0,0,0,1,0,70,1,1,3,0.0,0.0,0.0,0,0,40,58,69.0,2,39,1,1,1
10,Jonny Evans,6.0,nir NIR,CB,33-343,5,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,0,5,0,0,0
11,Boubakary Soumaré,42.0,fr FRA,DM,22-288,85,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,32,37,86.5,1,25,0,1,0
12,Timothy Castagne,27.0,be BEL,RB,26-007,90,0,0,0,0,0,0,1,0,54,2,1,1,0.0,0.0,0.0,0,0,31,38,81.6,0,25,0,0,0
13,Kasper Schmeichel,1.0,dk DEN,GK,35-037,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,17,26,65.4,0,16,0,0,0
14,14 Players,,,,,990,4,3,1,1,7,4,2,0,544,20,6,12,2.6,1.8,1.6,15,7,335,431,77.7,27,294,8,8,4
