,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Jamie Vardy,9.0,eng ENG,FW,35-208,90,0,1,0,0,0,0,0,0,21,2,0,0,0.0,0.0,0.0,1,1,8,11,72.7,0,9,1,1,0
1,James Maddison,10.0,eng ENG,"FW,AM",25-257,90,0,1,0,0,6,1,0,0,86,0,0,1,0.3,0.3,0.3,6,1,55,69,79.7,9,63,0,3,1
2,Kiernan Dewsbury-Hall,22.0,eng ENG,DM,23-335,72,1,0,0,0,1,1,0,0,55,1,2,0,0.0,0.0,0.0,4,1,40,45,88.9,11,44,2,1,1
3,Patson Daka,20.0,zm ZAM,FW,23-302,18,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,1,5,20.0,0,3,0,1,1
4,Wilfred Ndidi,25.0,ng NGA,"DM,CM",25-234,90,0,0,0,0,0,0,0,0,84,2,1,1,0.0,0.0,0.0,2,1,68,77,88.3,4,57,1,1,1
5,Youri Tielemans,8.0,be BEL,"DM,CM",25-092,90,0,0,0,0,4,2,0,0,89,2,0,0,0.1,0.1,0.0,3,0,66,75,88.0,9,52,1,1,1
6,James Justin,2.0,eng ENG,WB,24-165,90,0,0,0,0,0,0,0,0,45,3,1,0,0.0,0.0,0.0,2,0,30,34,88.2,1,24,0,3,1
7,Timothy Castagne,27.0,be BEL,WB,26-245,90,1,0,0,0,1,1,0,0,63,0,1,2,0.2,0.2,0.0,3,0,46,55,83.6,0,34,4,2,0
8,Daniel Amartey,18.0,gh GHA,CB,27-229,90,0,0,0,0,1,0,0,0,77,1,0,1,0.0,0.0,0.0,3,0,69,71,97.2,2,51,1,1,1
9,Jonny Evans,6.0,nir NIR,CB,34-216,90,0,0,0,0,0,0,0,0,71,0,0,0,0.0,0.0,0.0,0,0,61,63,96.8,0,46,1,0,0
10,Wesley Fofana,3.0,fr FRA,CB,21-233,90,0,0,0,0,1,0,0,0,98,2,5,0,0.0,0.0,0.0,1,0,73,86,84.9,3,64,2,1,1
11,Danny Ward,1.0,wls WAL,GK,29-046,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,21,30,70.0,0,23,0,0,0
12,12 Players,,,,,990,2,2,0,0,14,5,0,0,725,13,10,5,0.6,0.6,0.5,25,4,538,621,86.6,39,470,13,15,8
