,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Ollie Watkins,11.0,eng ENG,FW,26-073,90,18,26,69.2,181,23,16,22,72.7,2,2,100.0,0,0,,0,0.0,0.1,0,0,1,0,1
1,Danny Ings,20.0,eng ENG,FW,29-233,68,8,13,61.5,117,9,3,4,75.0,2,4,50.0,1,3,33.3,0,0.0,0.1,1,1,0,0,1
2,Leon Bailey,31.0,jm JAM,RW,24-216,22,9,12,75.0,174,91,4,6,66.7,4,4,100.0,1,2,50.0,0,0.4,0.6,1,2,3,1,4
3,Philippe Coutinho,23.0,br BRA,"AM,LW",29-274,90,67,71,94.4,1047,187,38,40,95.0,18,19,94.7,8,9,88.9,0,0.0,0.0,1,6,0,0,9
4,Jacob Ramsey,41.0,eng ENG,"LM,DM",20-289,90,49,54,90.7,679,171,31,35,88.6,13,13,100.0,3,4,75.0,0,0.2,0.5,3,9,2,0,8
5,John McGinn,7.0,sct SCO,"RM,DM",27-146,90,41,53,77.4,806,254,18,21,85.7,17,19,89.5,5,12,41.7,0,0.0,0.0,0,7,0,0,5
6,Douglas Luiz,6.0,br BRA,"DM,CM",23-308,78,48,56,85.7,671,222,27,30,90.0,19,19,100.0,0,5,0.0,0,0.1,0.0,1,2,0,0,4
7,Emi Buendía,10.0,ar ARG,AM,25-078,12,11,14,78.6,138,35,6,6,100.0,4,7,57.1,0,0,,1,0.1,0.1,1,2,1,0,2
8,Lucas Digne,27.0,fr FRA,LB,28-236,9,3,3,100.0,45,23,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
9,Ashley Young,18.0,eng ENG,LB,36-247,81,40,50,80.0,608,213,25,25,100.0,10,14,71.4,4,8,50.0,0,0.0,0.1,1,1,1,1,1
10,Tyrone Mings,5.0,eng ENG,CB,29-000,90,40,47,85.1,673,227,15,17,88.2,21,24,87.5,2,3,66.7,0,0.1,0.1,2,0,0,0,1
11,Calum Chambers,16.0,eng ENG,CB,27-052,90,53,64,82.8,1034,407,22,23,95.7,24,26,92.3,7,13,53.8,0,0.0,0.0,0,2,0,0,1
12,Matty Cash,2.0,pl POL,RB,24-218,90,28,49,57.1,454,167,15,18,83.3,9,20,45.0,2,7,28.6,0,0.0,0.0,0,1,0,0,1
13,Emiliano Martínez,1.0,ar ARG,GK,29-192,90,28,33,84.8,485,262,12,12,100.0,14,14,100.0,2,7,28.6,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,443,545,81.3,7112,2291,233,260,89.6,159,187,85.0,35,73,47.9,1,1.0,1.6,11,33,8,2,38
