,num,joueur
0,7,N'Golo Kanté
1,9,Tammy Abraham
2,11,Timo Werner
3,15,Kurt Zouma
4,19,Mason Mount
5,21,Ben Chilwell
6,22,Hakim Ziyech
7,24,Reece James
8,29,Kai Havertz
9,,
10,13,Willy Caballero
