,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Kai Havertz,29.0,de GER,FW,21-313,66,38,0,0,22,17,3,38,3,2,66.7,1,33.3,21,139,62,2,4,0,2,0,28,7
1,Timo Werner,11.0,de GER,FW,25-045,24,10,0,1,1,8,0,10,3,1,33.3,2,66.7,6,32,4,0,1,0,1,0,7,1
2,Christian Pulisic,10.0,us USA,"LW,LM",22-214,90,61,0,6,36,19,4,61,7,5,71.4,2,28.6,36,181,75,3,0,1,7,2,39,5
3,Hakim Ziyech,22.0,ma MAR,"RW,CM",28-032,76,39,0,3,15,21,2,39,1,1,100.0,0,0.0,23,98,55,3,3,2,2,2,37,6
4,Olivier Giroud,18.0,fr FRA,FW,34-202,14,10,1,3,4,3,2,10,0,0,,0,,5,12,1,0,0,0,0,0,8,1
5,Marcos Alonso,3.0,es ESP,LM,30-113,66,38,1,7,17,14,0,38,1,0,0.0,1,100.0,22,68,35,0,0,0,0,0,25,5
6,Callum Hudson-Odoi,20.0,eng ENG,RM,20-164,24,20,1,2,5,13,0,20,2,0,0.0,2,100.0,14,137,79,5,1,0,1,3,18,2
7,Mason Mount,19.0,eng ENG,CM,22-100,90,73,1,11,42,20,4,73,5,2,40.0,3,60.0,47,288,141,6,2,3,0,3,57,4
8,Jorginho,5.0,it ITA,"CM,DM",29-121,90,101,4,25,63,15,0,101,4,3,75.0,1,25.0,56,261,118,1,2,0,3,1,78,0
9,Reece James,24.0,eng ENG,"RM,LB",21-133,90,85,1,22,38,27,3,85,0,0,,0,,51,217,79,2,0,0,2,1,62,4
10,Antonio Rüdiger,2.0,de GER,CB,28-048,90,115,12,45,60,11,0,115,0,0,,0,,78,471,348,5,1,0,1,0,99,1
11,Kurt Zouma,15.0,fr FRA,CB,26-175,90,134,13,65,68,1,0,134,0,0,,0,,102,538,360,0,1,0,0,1,116,0
12,Andreas Christensen,4.0,dk DEN,"CB,RB",25-010,90,102,2,38,57,7,0,102,1,1,100.0,0,0.0,66,335,216,2,2,0,0,0,76,1
13,Kepa Arrizabalaga,1.0,es ESP,GK,26-199,90,55,50,55,0,0,0,55,0,0,,0,,36,151,87,0,0,0,0,0,35,0
14,14 Players,,,,,990,881,86,283,428,176,18,881,27,15,55.6,12,44.4,563,2928,1660,29,17,6,19,13,685,37
