,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Taiwo Awoniyi,9.0,ng NGA,FW,25-257,79,1,0,0,1,0,0,0,,0,1,0,1,2,3,0,0
1,André Ayew,34.0,gh GHA,FW,33-130,11,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
2,Morgan Gibbs-White,10.0,eng ENG,"AM,RW",23-089,90,1,0,0,0,1,0,2,0.0,2,3,0,3,1,2,0,0
3,Brennan Johnson,20.0,wls WAL,AM,21-338,85,5,2,2,3,0,0,1,0.0,1,1,0,1,0,5,0,0
4,Harry Toffolo,15.0,eng ENG,LW,27-250,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
5,Danilo,28.0,br BRA,"CM,LM",21-362,90,0,0,0,0,0,0,2,0.0,2,4,1,3,2,2,1,0
6,Orel Mangala,5.0,be BEL,CM,25-039,90,1,1,1,0,0,0,1,0.0,1,1,1,0,3,4,2,0
7,Renan Lodi,32.0,br BRA,"WB,LB",25-018,90,1,1,1,0,0,1,2,50.0,1,1,1,0,0,1,2,0
8,Neco Williams,7.0,wls WAL,WB,22-013,64,3,2,2,1,0,1,4,25.0,3,1,0,1,0,3,5,0
9,Cheikhou Kouyaté,21.0,sn SEN,"RM,CM",33-126,26,2,1,2,0,0,0,0,,0,0,0,0,0,2,2,0
10,Moussa Niakhate,19.0,sn SEN,CB,27-049,13,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
11,Joe Worrall,4.0,eng ENG,CB,26-106,77,1,1,1,0,0,1,1,100.0,0,2,1,1,1,2,4,0
12,Felipe,38.0,br BRA,CB,33-345,90,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0
13,Serge Aurier,24.0,ci CIV,"CB,RB",30-123,90,2,2,2,0,0,2,3,66.7,1,2,0,2,3,5,3,0
14,Keylor Navas,12.0,cr CRC,GK,36-132,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1
15,15 Players,,,,,990,18,11,11,6,1,5,17,29.4,12,17,4,13,14,32,20,1
