,num,joueur
0,1,Jonas Lössl
1,2,Tommy Smith
2,8,Philip Billing
3,9,Elias Kachunga
4,10,Aaron Mooy
5,15,Chris Löwe
6,17,Rajiv van La Parra
7,22,Tom Ince
8,24,Steve Mounié
9,25,Mathias Jørgensen
10,26,Christopher Schindler
