,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
14,2018-11-03,12:30 ,Premier League,Matchweek 11,Sat,Away,W,2,1,Bournemouth,3.0,1.6,51,"10,792",Ashley Young,4-3-3,Paul Tierney,https://fbref.com/en/matches/e14699cb/Bournemouth-Manchester-United-November-3-2018-Premier-League,
16,2018-11-11,16:30 ,Premier League,Matchweek 12,Sun,Away,L,1,3,Manchester City,1.1,1.9,35,"54,316",Ashley Young,4-3-3,Anthony Taylor,https://fbref.com/en/matches/78fdbaf6/Manchester-Derby-Manchester-City-Manchester-United-November-11-2018-Premier-League,
17,2018-11-24,15:00 ,Premier League,Matchweek 13,Sat,Home,D,0,0,Crystal Palace,0.9,1.2,59,"74,516",Ashley Young,4-3-3,Lee Mason,https://fbref.com/en/matches/12d7dc7e/Manchester-United-Crystal-Palace-November-24-2018-Premier-League,
19,2018-12-01,17:30 ,Premier League,Matchweek 14,Sat,Away,D,2,2,Southampton,1.1,0.7,60,"30,187",Ashley Young,5-3-2,Kevin Friend,https://fbref.com/en/matches/981f33f6/Southampton-Manchester-United-December-1-2018-Premier-League,
20,2018-12-05,20:00 ,Premier League,Matchweek 15,Wed,Home,D,2,2,Arsenal,1.1,1.1,45,"74,507",Chris Smalling,3-4-1-2,Andre Marriner,https://fbref.com/en/matches/12fa1e2f/Manchester-United-Arsenal-December-5-2018-Premier-League,
21,2018-12-08,15:00 ,Premier League,Matchweek 16,Sat,Home,W,4,1,Fulham,2.3,1.2,62,"74,523",Ashley Young,4-2-3-1,Lee Probert,https://fbref.com/en/matches/56b98f03/Manchester-United-Fulham-December-8-2018-Premier-League,
23,2018-12-16,16:00 ,Premier League,Matchweek 17,Sun,Away,L,1,3,Liverpool,0.7,2.5,36,"52,908",Ashley Young,4-4-1-1,Martin Atkinson,https://fbref.com/en/matches/5e74670d/North-West-Derby-Liverpool-Manchester-United-December-16-2018-Premier-League,
24,2018-12-22,17:30 ,Premier League,Matchweek 18,Sat,Away,W,5,1,Cardiff City,2.8,1.4,73,"33,028",Ashley Young,4-3-3,Michael Oliver,https://fbref.com/en/matches/7d45c66e/Cardiff-City-Manchester-United-December-22-2018-Premier-League,
25,2018-12-26,15:00 ,Premier League,Matchweek 19,Wed,Home,W,3,1,Huddersfield,1.5,1.1,64,"74,523",David de Gea,4-2-3-1,Jonathan Moss,https://fbref.com/en/matches/1eacf9b2/Manchester-United-Huddersfield-Town-December-26-2018-Premier-League,
26,2018-12-30,16:30 ,Premier League,Matchweek 20,Sun,Home,W,4,1,Bournemouth,2.9,0.5,65,"74,556",Ashley Young,4-2-3-1,Lee Mason,https://fbref.com/en/matches/4c4766d0/Manchester-United-Bournemouth-December-30-2018-Premier-League,
27,2019-01-02,20:00 ,Premier League,Matchweek 21,Wed,Away,W,2,0,Newcastle Utd,2.6,0.7,64,"52,217",Antonio Valencia,4-2-3-1,Andre Marriner,https://fbref.com/en/matches/412fe1c7/Newcastle-United-Manchester-United-January-2-2019-Premier-League,
29,2019-01-13,16:30 ,Premier League,Matchweek 22,Sun,Away,W,1,0,Tottenham,0.8,1.8,39,"80,062",Ashley Young,4-1-2-1-2◆,Mike Dean,https://fbref.com/en/matches/89a76ba1/Tottenham-Hotspur-Manchester-United-January-13-2019-Premier-League,
30,2019-01-19,15:00 ,Premier League,Matchweek 23,Sat,Home,W,2,1,Brighton,2.4,0.8,56,"74,532",Ashley Young,4-3-3,Paul Tierney,https://fbref.com/en/matches/806cb036/Manchester-United-Brighton-and-Hove-Albion-January-19-2019-Premier-League,
32,2019-01-29,20:00 ,Premier League,Matchweek 24,Tue,Home,D,2,2,Burnley,3.1,0.8,73,"74,529",Ashley Young,4-1-4-1,Jonathan Moss,https://fbref.com/en/matches/e32699c0/Manchester-United-Burnley-January-29-2019-Premier-League,
33,2019-02-03,14:05 ,Premier League,Matchweek 25,Sun,Away,W,1,0,Leicester City,1.3,1.5,55,"32,148",Ashley Young,4-2-2-2,Mike Dean,https://fbref.com/en/matches/5877794a/Leicester-City-Manchester-United-February-3-2019-Premier-League,
34,2019-02-09,12:30 ,Premier League,Matchweek 26,Sat,Away,W,3,0,Fulham,1.9,2.2,49,"25,001",David de Gea,4-3-3,Paul Tierney,https://fbref.com/en/matches/aa7aef05/Fulham-Manchester-United-February-9-2019-Premier-League,
37,2019-02-24,14:05 ,Premier League,Matchweek 27,Sun,Home,D,0,0,Liverpool,0.3,0.5,36,"74,519",Ashley Young,4-3-1-2,Michael Oliver,https://fbref.com/en/matches/28b8b03a/North-West-Derby-Manchester-United-Liverpool-February-24-2019-Premier-League,
38,2019-02-27,20:00 ,Premier League,Matchweek 28,Wed,Away,W,3,1,Crystal Palace,1.0,1.7,54,"25,754",Ashley Young,4-3-3,Martin Atkinson,https://fbref.com/en/matches/35dcf161/Crystal-Palace-Manchester-United-February-27-2019-Premier-League,
39,2019-03-02,15:00 ,Premier League,Matchweek 29,Sat,Home,W,3,2,Southampton,2.2,0.4,64,"74,459",Ashley Young,4-3-1-2,Stuart Attwell,https://fbref.com/en/matches/0e3e4be7/Manchester-United-Southampton-March-2-2019-Premier-League,
41,2019-03-10,16:30 ,Premier League,Matchweek 30,Sun,Away,L,0,2,Arsenal,2.3,1.7,54,"60,000",Ashley Young,4-4-2,Jonathan Moss,https://fbref.com/en/matches/6a9904c8/Arsenal-Manchester-United-March-10-2019-Premier-League,
43,2019-03-30,15:00 ,Premier League,Matchweek 32,Sat,Home,W,2,1,Watford,1.6,1.5,52,"74,543",Ashley Young,4-3-1-2,Stuart Attwell,https://fbref.com/en/matches/e1e4e2be/Manchester-United-Watford-March-30-2019-Premier-League,
44,2019-04-02,19:45 ,Premier League,Matchweek 33,Tue,Away,L,1,2,Wolves,1.8,1.8,51,"31,302",Ashley Young,3-5-1-1,Mike Dean,https://fbref.com/en/matches/658e6ed1/Wolverhampton-Wanderers-Manchester-United-April-2-2019-Premier-League,
46,2019-04-13,17:30 ,Premier League,Matchweek 34,Sat,Home,W,2,1,West Ham,2.5,1.4,43,"74,478",David de Gea,4-2-3-1,Graham Scott,https://fbref.com/en/matches/a5ed2a65/Manchester-United-West-Ham-United-April-13-2019-Premier-League,
48,2019-04-21,13:30 ,Premier League,Matchweek 35,Sun,Away,L,0,4,Everton,0.3,1.6,52,"39,395",David de Gea,4-3-3,Paul Tierney,https://fbref.com/en/matches/225a548e/Everton-Manchester-United-April-21-2019-Premier-League,
49,2019-04-24,20:00 ,Premier League,Matchweek 31,Wed,Home,L,0,2,Manchester City,0.5,0.5,37,"74,431",Ashley Young,5-3-2,Andre Marriner,https://fbref.com/en/matches/9bb5c776/Manchester-Derby-Manchester-United-Manchester-City-April-24-2019-Premier-League,
50,2019-04-28,16:30 ,Premier League,Matchweek 36,Sun,Home,D,1,1,Chelsea,1.1,1.7,52,"74,526",Ashley Young,4-3-1-2,Martin Atkinson,https://fbref.com/en/matches/b7a64fc3/Manchester-United-Chelsea-April-28-2019-Premier-League,
51,2019-05-05,14:00 ,Premier League,Matchweek 37,Sun,Away,D,1,1,Huddersfield,1.8,1.0,64,"24,263",Ashley Young,4-3-1-2,Lee Mason,https://fbref.com/en/matches/3c0da213/Huddersfield-Town-Manchester-United-May-5-2019-Premier-League,
52,2019-05-12,15:00 ,Premier League,Matchweek 38,Sun,Home,L,0,2,Cardiff City,1.5,1.6,73,"74,457",Ashley Young,4-3-1-2,Jonathan Moss,https://fbref.com/en/matches/7308fc7b/Manchester-United-Cardiff-City-May-12-2019-Premier-League,
