,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Diogo Jota,20.0,pt POR,FW,24-282,81,33,33,0,0,0,0,0,0,0,0,0,0,29,0,1
1,Alex Oxlade-Chamberlain,15.0,eng ENG,FW,28-028,9,4,4,0,0,0,0,0,0,0,0,0,0,1,0,1
2,Sadio Mané,10.0,sn SEN,LW,29-155,90,30,29,0,0,2,0,1,0,0,0,0,0,26,1,0
3,Mohamed Salah,11.0,eg EGY,RW,29-089,90,34,34,0,0,2,0,2,0,0,0,0,0,25,0,3
4,Thiago Alcántara,6.0,es ESP,LM,30-154,89,66,64,2,1,0,1,0,0,0,0,0,0,59,0,0
5,Naby Keïta,8.0,gn GUI,LM,26-214,1,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
6,Fabinho,3.0,br BRA,CM,27-324,90,34,34,0,0,1,0,1,0,0,0,0,0,26,0,0
7,Harvey Elliott,67.0,eng ENG,RM,18-161,62,32,32,0,0,1,0,0,0,0,0,0,0,25,0,2
8,Jordan Henderson,14.0,eng ENG,RM,31-087,28,26,24,1,1,1,0,0,0,0,0,0,0,23,1,1
9,Andrew Robertson,26.0,sct SCO,LB,27-185,90,75,57,18,2,0,0,7,13,3,0,3,0,56,0,2
10,Virgil van Dijk,4.0,nl NED,CB,30-066,90,60,59,1,1,1,0,0,0,0,0,0,0,55,0,0
11,Joël Matip,32.0,cm CMR,CB,30-035,90,73,72,0,0,0,0,0,0,0,0,0,0,68,1,2
12,Trent Alexander-Arnold,66.0,eng ENG,RB,22-340,90,64,43,20,4,0,1,10,8,8,0,8,0,44,1,0
13,Alisson,1.0,br BRA,GK,28-345,90,40,34,6,1,0,0,0,0,0,0,0,0,38,0,0
14,14 Players,,,,,990,575,523,48,10,8,2,21,21,11,0,11,0,478,4,12
