,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Jermain Defoe,18.0,eng ENG,FW,35-057,68,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0
1,Callum Wilson,13.0,eng ENG,FW,25-279,22,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Joshua King,17.0,no NOR,FW,25-322,90,1,1,0,0,1,0,2,0.0,2,0,0,0,0,1,2,0
3,Ryan Fraser,24.0,sct SCO,LM,23-282,89,0,0,0,0,0,0,2,0.0,2,1,0,1,2,2,0,0
4,Benik Afobe,9.0,cd COD,LM,24-294,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
5,Andrew Surman,6.0,eng ENG,CM,31-105,90,0,0,0,0,0,0,2,0.0,2,4,1,3,1,1,2,0
6,Lewis Cook,16.0,eng ENG,CM,20-303,90,3,1,2,1,0,1,2,50.0,1,1,0,1,0,3,0,0
7,Junior Stanislas,19.0,eng ENG,RM,28-007,68,1,0,1,0,0,0,2,0.0,2,0,0,0,1,2,1,0
8,Jordon Ibe,33.0,eng ENG,RM,21-360,22,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
9,Charlie Daniels,11.0,eng ENG,LB,31-087,90,2,2,1,0,1,1,1,100.0,0,1,0,1,1,3,1,0
10,Nathan Aké,5.0,nl NED,CB,22-288,90,1,0,1,0,0,0,0,,0,0,0,0,1,2,8,0
11,Simon Francis,2.0,eng ENG,CB,32-290,90,1,0,1,0,0,0,0,,0,2,2,0,2,3,11,0
12,Adam Smith,15.0,eng ENG,RB,26-218,90,3,1,2,1,0,3,5,60.0,2,0,0,0,0,3,4,0
13,Asmir Begović,27.0,ba BIH,GK,30-166,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
14,14 Players,,,,,990,12,5,8,2,2,5,18,27.8,13,10,3,7,10,22,30,0
