,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Álvaro Morata,9.0,es ESP,FW,24-329,88,0,0,0,0,2,0,1,0,31,0,0,1,0.1,0.1,0.0,3,0,11,20,55.0,1,24,1,5,2
1,Andreas Christensen,27.0,dk DEN,FW,21-160,2,0,0,0,0,0,0,0,0,4,1,0,1,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0
2,Pedro,11.0,es ESP,AM,30-051,45,0,0,0,0,3,2,0,0,18,0,0,1,0.4,0.4,0.0,1,0,10,12,83.3,1,11,1,0,0
3,Tiemoué Bakayoko,14.0,fr FRA,CM,23-031,45,0,0,0,0,1,0,0,0,22,0,1,0,0.0,0.0,0.0,2,0,17,17,100.0,5,14,1,3,3
4,Willian,22.0,br BRA,AM,29-039,69,0,0,0,0,2,1,0,0,32,1,0,1,0.1,0.1,0.0,3,0,16,22,72.7,5,24,1,4,2
5,Eden Hazard,10.0,be BEL,AM,26-253,21,0,0,0,0,1,1,0,0,19,0,0,0,0.1,0.1,0.0,5,0,13,17,76.5,5,15,4,3,2
6,Cesc Fàbregas,4.0,es ESP,"AM,CM",30-136,90,0,0,0,0,1,0,0,0,86,3,0,1,0.0,0.0,0.5,5,0,61,80,76.3,9,41,1,1,1
7,N'Golo Kanté,7.0,fr FRA,CM,26-172,90,0,0,0,0,0,0,0,0,62,3,3,3,0.0,0.0,0.1,4,0,44,52,84.6,8,33,4,1,1
8,Marcos Alonso,3.0,es ESP,WB,26-263,90,0,0,0,0,1,0,0,0,57,0,0,2,0.0,0.0,0.0,0,0,34,50,68.0,1,21,2,0,0
9,Victor Moses,15.0,ng NGA,WB,26-279,90,0,0,0,0,2,0,0,0,62,3,1,1,0.1,0.1,0.1,1,0,29,44,65.9,2,22,1,3,0
10,Gary Cahill,24.0,eng ENG,CB,31-272,90,0,0,0,0,0,0,0,0,75,1,2,1,0.0,0.0,0.0,0,0,53,65,81.5,2,46,0,1,1
11,David Luiz,30.0,br BRA,CB,30-148,86,0,0,0,0,0,0,1,1,72,1,6,1,0.0,0.0,0.0,0,0,49,63,77.8,2,51,3,2,2
12,César Azpilicueta,28.0,es ESP,CB,28-020,90,0,0,0,0,0,0,0,0,102,0,0,2,0.0,0.0,0.0,2,0,78,96,81.3,7,64,1,0,0
13,Thibaut Courtois,13.0,be BEL,GK,25-129,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,28,41,68.3,0,19,0,0,0
14,14 Players,,,,,986,0,0,0,0,13,4,2,1,684,13,13,15,0.8,0.8,0.7,26,0,444,580,76.6,48,386,20,23,14
