,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Neal Maupay,9.0,fr FRA,FW,24-099,79,22,1,3,10,9,2,22,0,0,,0,,13,62,39,2,2,0,1,0,15,5
1,Dan Burn,33.0,eng ENG,CB,28-196,11,7,3,4,3,0,0,7,0,0,,0,,0,0,0,0,0,0,0,0,1,0
2,Danny Welbeck,18.0,eng ENG,FW,29-361,90,34,7,9,13,13,7,34,1,1,100.0,0,0.0,17,151,103,2,2,1,4,1,20,6
3,Adam Lallana,14.0,eng ENG,AM,32-195,45,16,2,3,8,5,2,16,0,0,,0,,6,21,9,0,0,0,0,0,11,0
4,Joël Veltman,34.0,nl NED,"CB,RB",28-311,45,29,6,23,6,0,0,29,0,0,,0,,11,37,21,0,0,0,1,0,12,0
5,Pascal Groß,13.0,de GER,"CM,FW",29-159,89,45,2,12,25,8,2,45,0,0,,0,,19,83,54,1,2,0,1,0,30,3
6,Jayson Molumby,49.0,ie IRL,CM,21-107,1,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0
7,Yves Bissouma,8.0,ml MLI,CM,24-083,90,51,11,26,25,1,0,51,1,0,0.0,1,100.0,22,111,39,0,0,0,0,0,21,1
8,Solly March,20.0,eng ENG,"WB,LB",26-124,90,62,6,17,28,19,3,62,0,0,,0,,33,255,162,5,2,0,0,1,33,3
9,Tariq Lamptey,2.0,gh GHA,"WB,CM",20-052,89,57,2,14,25,20,4,57,4,1,25.0,3,75.0,32,271,173,8,7,1,4,0,28,6
10,Adam Webster,4.0,eng ENG,CB,25-322,90,76,7,37,37,3,1,76,0,0,,0,,50,366,299,1,0,0,0,0,56,0
11,Lewis Dunk,5.0,eng ENG,CB,29-000,90,72,25,60,12,0,0,72,0,0,,0,,41,99,48,0,0,0,1,0,55,0
12,Ben White,3.0,eng ENG,"CM,CB",23-044,90,42,9,22,18,2,0,42,0,0,,0,,22,62,30,0,1,0,0,1,26,0
13,Mathew Ryan,1.0,au AUS,GK,28-227,90,43,40,43,0,0,0,43,0,0,,0,,22,119,73,0,0,0,0,0,19,0
14,14 Players,,,,,989,557,121,273,211,80,21,557,6,2,33.3,4,66.7,288,1637,1050,19,16,2,12,3,327,24
