,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Patson Daka,29.0,zm ZAM,FW,23-124,59,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
1,Kelechi Iheanacho,14.0,ng NGA,FW,25-130,31,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
2,Ademola Lookman,37.0,ng NGA,LW,24-113,78,1,0,0,1,0,1,3,33.3,2,1,0,1,0,1,0,0
3,Harvey Barnes,7.0,eng ENG,LW,24-063,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
4,Marc Albrighton,11.0,eng ENG,RW,32-084,90,3,2,1,1,1,0,8,0.0,8,1,0,1,1,4,4,0
5,James Maddison,10.0,eng ENG,AM,25-079,90,1,1,0,1,0,1,3,33.3,2,0,0,0,0,1,0,0
6,Kiernan Dewsbury-Hall,22.0,eng ENG,DM,23-157,90,0,0,0,0,0,0,0,,0,2,0,2,0,0,3,1
7,Boubakary Soumaré,42.0,fr FRA,DM,22-348,59,1,1,0,1,0,1,1,100.0,0,0,0,0,2,3,1,0
8,Youri Tielemans,8.0,be BEL,DM,24-279,31,4,2,4,0,0,2,4,50.0,2,0,0,0,1,5,1,0
9,Luke Thomas,33.0,eng ENG,LB,20-245,90,3,2,2,1,0,2,3,66.7,1,0,0,0,1,4,4,0
10,Wilfred Ndidi,25.0,ng NGA,CB,25-056,90,2,0,2,0,0,1,2,50.0,1,2,1,1,4,6,8,0
11,Daniel Amartey,18.0,gh GHA,CB,27-051,90,4,0,4,0,0,3,4,75.0,1,3,3,0,1,5,8,0
12,James Justin,2.0,eng ENG,RB,23-352,90,3,1,2,1,0,2,2,100.0,0,1,0,1,2,5,5,0
13,Kasper Schmeichel,1.0,dk DEN,GK,35-097,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
14,14 Players,,,,,990,23,9,16,6,1,14,32,43.8,18,10,4,6,12,35,36,1
