,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Gonçalo Guedes,17.0,pt POR,FW,25-264,80,0,0,0,0,4,0,1,0,0,0,0,0,3,0,1,0.0
1,Hwang Hee-chan,11.0,kr KOR,FW,26-206,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
2,Daniel Podence,10.0,pt POR,FW,26-303,58,0,0,0,0,2,0,0,2,1,0,0,0,1,1,0,100.0
3,Raúl Jiménez,9.0,mx MEX,FW,31-107,32,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,66.7
4,João Moutinho,28.0,pt POR,CM,35-346,57,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,
5,Leander Dendoncker,32.0,be BEL,CM,27-127,33,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
6,Rúben Neves,8.0,pt POR,CM,25-160,90,0,0,0,1,1,0,3,3,2,0,0,0,11,0,1,0.0
7,Matheus Nunes,27.0,pt POR,CM,23-358,90,0,0,0,1,1,0,1,0,2,0,0,0,5,1,0,100.0
8,Rayan Aït Nouri,3.0,dz ALG,WB,21-075,70,1,0,0,2,0,0,2,0,1,0,0,0,1,0,0,
9,Nélson Semedo,22.0,pt POR,WB,28-277,20,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,
10,Pedro Neto,7.0,pt POR,WB,22-164,70,0,0,0,0,1,0,6,0,0,0,0,0,4,0,1,0.0
11,Adama Traoré,37.0,es ESP,WB,26-207,20,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,
12,Max Kilman,23.0,eng ENG,CB,25-089,90,0,0,0,0,0,0,0,1,1,0,0,0,4,2,1,66.7
13,Nathan Collins,4.0,ie IRL,CB,21-112,90,1,0,0,3,0,0,0,0,0,0,0,0,7,2,0,100.0
14,Jonny Castro,19.0,es ESP,CB,28-170,90,0,0,0,0,1,0,1,0,1,0,0,0,5,1,0,100.0
15,José Sá,1.0,pt POR,GK,29-215,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,16 Players,,,,,990,2,0,0,8,10,0,19,6,12,0,0,0,50,9,5,64.3
