,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Christian Benteke,20.0,be BEL,FW,30-156,90,0,0,0,2,0,1,0,0,1,0,0,0,2,12,8,60.0
1,Wilfried Zaha,11.0,ci CIV,LW,28-179,90,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,
2,Andros Townsend,10.0,eng ENG,RW,29-296,74,0,0,0,0,2,0,7,1,1,0,0,0,7,0,0,
3,Jordan Ayew,9.0,gh GHA,RW,29-239,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
4,Jeffrey Schlupp,15.0,gh GHA,LM,28-136,70,0,0,0,1,1,0,1,1,2,0,0,0,5,0,0,
5,Jaïro Riedewald,44.0,nl NED,LM,24-241,20,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
6,Luka Milivojević,4.0,rs SRB,CM,30-031,90,0,0,0,0,0,0,2,1,3,0,0,0,9,0,0,
7,Eberechi Eze,25.0,eng ENG,RM,22-313,90,0,0,0,1,5,0,0,1,0,0,0,0,7,0,0,
8,Tyrick Mitchell,27.0,eng ENG,LB,21-249,90,0,0,0,1,0,0,2,0,2,0,0,0,3,0,1,0.0
9,Gary Cahill,24.0,eng ENG,CB,35-140,90,0,0,0,1,0,0,0,1,1,0,0,0,3,5,3,62.5
10,Cheikhou Kouyaté,8.0,sn SEN,CB,31-138,90,0,0,0,1,0,0,0,2,2,0,0,0,4,1,3,25.0
11,Joel Ward,2.0,eng ENG,RB,31-191,90,1,0,0,1,2,0,1,1,2,0,0,0,4,1,0,100.0
12,Vicente Guaita,31.0,es ESP,GK,34-118,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
13,13 Players,,,,,990,1,0,0,8,10,1,15,8,14,0,0,0,54,19,15,55.9
