,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Timo Werner,11.0,de GER,FW,26-049,75,28,26,1,0,0,0,2,0,0,0,0,0,25,1,0
1,Christian Pulisic,10.0,us USA,AM,23-218,15,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0
2,Kai Havertz,29.0,de GER,FW,22-317,75,28,28,0,0,0,0,1,0,0,0,0,0,17,0,4
3,Romelu Lukaku,9.0,be BEL,FW,28-346,15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Mason Mount,19.0,eng ENG,AM,23-104,90,45,43,2,0,0,0,3,0,2,1,1,0,38,0,0
5,Jorginho,5.0,it ITA,CM,30-125,90,84,84,0,0,0,0,0,0,0,0,0,0,78,0,0
6,N'Golo Kanté,7.0,fr FRA,CM,31-026,90,87,87,0,0,0,0,2,0,0,0,0,0,75,0,1
7,Marcos Alonso,3.0,es ESP,WB,31-117,90,74,68,6,0,1,0,6,5,1,1,0,0,57,0,1
8,Ruben Loftus-Cheek,12.0,eng ENG,WB,26-091,75,76,70,6,0,0,0,2,6,0,0,0,0,67,0,1
9,Hakim Ziyech,22.0,ma MAR,WB,29-036,15,15,14,1,0,0,0,1,1,0,0,0,0,12,0,1
10,César Azpilicueta,28.0,es ESP,CB,32-239,90,82,76,6,2,0,0,2,4,0,0,0,0,70,0,2
11,Thiago Silva,6.0,br BRA,CB,37-214,90,121,115,5,5,0,1,1,0,0,0,0,0,110,1,0
12,Trevoh Chalobah,14.0,eng ENG,CB,22-293,90,76,74,2,2,0,0,1,0,0,0,0,0,71,0,0
13,Edouard Mendy,16.0,sn SEN,GK,30-054,90,29,23,6,1,0,0,0,0,0,0,0,0,27,0,0
14,14 Players,,,,,990,757,720,35,10,1,1,21,16,3,2,1,0,655,2,10
