,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Taiwo Awoniyi,9.0,ng NGA,FW,25-281,78,10,10,0,0,0,0,0,0,0,0,0,0,5,0,0
1,Brennan Johnson,20.0,wls WAL,FW,21-362,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Danilo,28.0,br BRA,AM,22-021,72,8,7,0,0,0,0,0,0,0,0,0,0,2,1,1
3,Cheikhou Kouyaté,21.0,sn SEN,AM,33-150,18,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
4,Morgan Gibbs-White,10.0,eng ENG,AM,23-113,90,19,16,3,3,0,0,1,0,0,0,0,0,7,0,1
5,Orel Mangala,5.0,be BEL,CM,25-063,90,8,8,0,0,0,0,0,0,0,0,0,0,5,0,0
6,Ryan Yates,22.0,eng ENG,CM,25-180,90,13,12,1,0,0,0,1,0,0,0,0,0,7,0,2
7,Renan Lodi,32.0,br BRA,WB,25-042,90,14,10,4,1,0,0,3,0,3,3,0,0,5,0,1
8,Serge Aurier,24.0,ci CIV,WB,30-147,90,17,17,0,0,0,0,1,0,0,0,0,0,11,0,1
9,Moussa Niakhate,19.0,sn SEN,CB,27-073,90,23,12,11,2,0,0,1,9,0,0,0,0,12,0,0
10,Felipe,38.0,br BRA,CB,34-004,78,11,11,0,0,0,0,0,0,0,0,0,0,7,0,0
11,Willy Boly,30.0,ci CIV,CB,32-106,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Joe Worrall,4.0,eng ENG,CB,26-130,90,30,15,15,4,0,0,0,5,0,0,0,0,12,0,0
13,Keylor Navas,12.0,cr CRC,GK,36-156,89,23,14,9,3,0,0,0,0,0,0,0,0,8,0,0
14,Wayne Hennessey,13.0,wls WAL,GK,36-116,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,15 Players,,,,,990,183,139,43,13,0,0,7,14,3,3,0,0,84,1,6
