,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Taiwo Awoniyi,9.0,ng NGA,FW,25-281,78,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
1,Brennan Johnson,20.0,wls WAL,FW,21-362,12,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
2,Danilo,28.0,br BRA,AM,22-021,72,0,0,0,0,0,0,0,,0,3,1,2,1,1,0,0
3,Cheikhou Kouyaté,21.0,sn SEN,AM,33-150,18,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0
4,Morgan Gibbs-White,10.0,eng ENG,AM,23-113,90,1,1,0,0,1,1,1,100.0,0,1,0,1,0,1,1,0
5,Orel Mangala,5.0,be BEL,CM,25-063,90,1,1,1,0,0,0,0,,0,2,0,2,3,4,1,0
6,Ryan Yates,22.0,eng ENG,CM,25-180,90,2,1,1,1,0,0,0,,0,2,0,2,0,2,4,0
7,Renan Lodi,32.0,br BRA,WB,25-042,90,4,1,4,0,0,2,6,33.3,4,0,0,0,1,5,2,0
8,Serge Aurier,24.0,ci CIV,WB,30-147,90,2,1,1,0,1,2,2,100.0,0,1,0,1,1,3,5,0
9,Moussa Niakhate,19.0,sn SEN,CB,27-073,90,3,2,3,0,0,1,2,50.0,1,0,0,0,1,4,2,0
10,Felipe,38.0,br BRA,CB,34-004,78,2,2,2,0,0,0,0,,0,3,0,3,4,6,2,0
11,Willy Boly,30.0,ci CIV,CB,32-106,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
12,Joe Worrall,4.0,eng ENG,CB,26-130,90,2,2,1,1,0,1,1,100.0,0,0,0,0,0,2,6,0
13,Keylor Navas,12.0,cr CRC,GK,36-156,89,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,Wayne Hennessey,13.0,wls WAL,GK,36-116,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
15,15 Players,,,,,990,18,12,13,2,3,7,12,58.3,5,12,1,11,12,30,24,0
