,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,David McGoldrick,17.0,ie IRL,"FW,AM",33-097,57,25,25,0,0,0,0,0,0,0,0,0,0,14,0,0
1,Lys Mousset,11.0,fr FRA,AM,25-026,33,3,3,0,0,0,0,1,0,0,0,0,0,1,0,0
2,Rhian Brewster,24.0,eng ENG,FW,20-339,67,10,8,2,0,1,0,1,0,0,0,0,0,5,0,0
3,Billy Sharp,10.0,eng ENG,FW,35-029,23,3,3,0,0,0,0,1,0,0,0,0,0,2,0,1
4,John Fleck,4.0,sct SCO,CM,29-194,90,54,47,6,2,0,1,5,2,2,2,0,0,40,1,3
5,Oliver Norwood,16.0,nir NIR,CM,29-328,45,18,14,4,1,0,1,4,0,3,3,0,0,10,0,0
6,Oliver McBurnie,9.0,sct SCO,FW,24-275,45,29,29,0,0,0,0,1,0,0,0,0,0,18,0,1
7,John Lundstram,7.0,eng ENG,CM,27-016,90,53,49,4,1,0,1,3,0,2,2,0,0,42,0,1
8,Enda Stevens,3.0,ie IRL,WB,30-240,90,58,47,11,0,0,0,4,11,0,0,0,0,37,0,3
9,Jayden Bogle,20.0,eng ENG,WB,20-222,90,26,22,4,0,0,0,0,4,0,0,0,0,20,0,0
10,Kean Bryan,29.0,eng ENG,CB,24-125,90,60,57,3,1,0,2,1,2,0,0,0,0,43,0,2
11,Ethan Ampadu,22.0,wls WAL,CB,20-173,90,38,35,2,1,0,1,0,1,0,0,0,0,30,1,1
12,George Baldock,2.0,gr GRE,CB,27-362,90,42,36,6,0,0,0,0,6,0,0,0,0,33,0,0
13,Aaron Ramsdale,1.0,eng ENG,GK,22-296,90,26,13,13,7,0,1,0,0,0,0,0,0,15,0,0
14,14 Players,,,,,990,445,388,55,13,1,7,21,26,7,7,0,0,310,2,12
