,num,joueur
0,,Wayne Hennessey
1,,Kevin Foley
2,,Sylvan Ebanks-Blake
3,,Richard Stearman
4,,David Edwards
5,,Christophe Berra
6,,Ronald Zubar
7,,Stephen Hunt
8,,Stephen Ward
9,,George Elokobi
10,,Nenad Milijaš
