,num,joueur
0,,Julián Speroni
1,,Jason Puncheon
2,,Glenn Murray
3,,Joe Ledley
4,,Joel Ward
5,,Tom Ince
6,,Jonathan Parr
7,,Scott Dann
8,,Mile Jedinak
9,,Damien Delaney
10,,Marouane Chamakh
