,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Jordan Ayew,18.0,gh GHA,FW,26-133,78,0,0,0,1,3,1,1,1,1,0,0,0,1,3,9,25.0
1,Wilfried Bony,2.0,ci CIV,FW,29-043,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100.0
2,Sam Clucas,17.0,eng ENG,LM,27-119,90,0,0,0,0,1,0,2,1,0,0,0,0,2,3,1,75.0
3,Ki Sung-yueng,4.0,kr KOR,CM,28-363,90,0,0,0,1,1,0,2,5,1,0,0,0,7,0,2,0.0
4,Leroy Fer,8.0,nl NED,CM,28-017,90,0,0,0,2,1,0,0,0,2,0,0,0,7,1,0,100.0
5,Nathan Dyer,12.0,eng ENG,RM,30-054,63,0,0,0,0,1,0,0,1,2,0,0,0,8,0,0,
6,Tom Carroll,14.0,eng ENG,RM,25-239,27,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,
7,Martin Olsson,16.0,se SWE,LB,29-250,90,0,0,0,0,0,0,2,1,0,0,0,0,5,1,1,50.0
8,Alfie Mawson,6.0,eng ENG,CB,24-003,90,0,0,0,1,0,0,0,2,1,0,0,0,7,1,2,33.3
9,Federico Fernández,33.0,ar ARG,CB,28-335,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0.0
10,Mike van der Hoorn,5.0,nl NED,CB,25-099,90,0,0,0,0,1,0,0,2,2,0,0,0,5,3,0,100.0
11,Kyle Naughton,26.0,eng ENG,RB,29-066,90,0,0,0,0,0,0,3,1,2,0,0,0,6,0,2,0.0
12,Łukasz Fabiański,1.0,pl POL,GK,32-279,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100.0
13,13 Players,,,,,990,0,0,0,5,8,1,10,15,11,0,0,0,53,17,19,47.2
