,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Marcus Rashford,10.0,eng ENG,"FW,LW",25-178,90,1,1,0,0,5,3,0,0,50,0,1,0,0.7,0.7,0.1,5,2,29,35,82.9,5,37,3,8,3
1,Jadon Sancho,25.0,eng ENG,LW,23-033,60,1,0,0,0,3,1,0,0,38,0,0,2,0.4,0.4,0.0,2,0,27,29,93.1,3,30,6,1,0
2,Anthony Martial,9.0,fr FRA,FW,27-143,30,0,0,0,0,0,0,0,0,15,1,0,0,0.0,0.0,0.0,1,0,11,11,100.0,0,11,0,1,0
3,Antony,21.0,br BRA,RW,23-062,70,0,0,0,0,1,1,0,0,41,1,2,0,0.0,0.0,0.1,5,1,28,32,87.5,2,31,4,2,2
4,Wout Weghorst,27.0,nl NED,AM,30-263,20,0,0,0,0,0,0,0,0,8,1,0,0,0.0,0.0,0.1,1,0,4,6,66.7,0,5,0,0,0
5,Bruno Fernandes,8.0,pt POR,"AM,RW",28-231,90,0,1,0,0,4,1,0,0,69,0,1,1,0.7,0.7,0.7,8,1,45,57,78.9,6,43,5,4,2
6,Christian Eriksen,14.0,dk DEN,DM,31-072,60,0,0,0,0,1,0,0,0,58,1,0,0,0.0,0.0,0.6,3,0,50,57,87.7,8,48,0,1,0
7,Fred,17.0,br BRA,DM,30-053,30,0,0,0,0,1,0,0,0,29,0,0,1,0.1,0.1,0.0,1,0,17,25,68.0,4,21,0,0,0
8,Casemiro,18.0,br BRA,DM,31-063,90,0,0,0,0,1,0,0,0,73,1,1,0,0.1,0.1,0.0,2,0,48,62,77.4,9,53,1,0,0
9,Diogo Dalot,20.0,pt POR,"LB,RB",24-040,90,0,0,0,0,0,0,0,0,76,3,3,0,0.0,0.0,0.0,0,0,61,67,91.0,5,53,1,0,0
10,Luke Shaw,23.0,eng ENG,CB,27-289,90,0,0,0,0,0,0,0,0,108,1,3,1,0.0,0.0,0.1,2,0,91,102,89.2,5,75,0,0,0
11,Victor Lindelöf,2.0,se SWE,CB,28-284,90,0,0,0,0,0,0,1,0,77,1,1,2,0.0,0.0,0.0,0,0,63,67,94.0,3,55,0,0,0
12,Aaron Wan-Bissaka,29.0,eng ENG,RB,25-152,70,0,0,0,0,1,1,1,0,47,2,1,1,0.1,0.1,0.0,1,0,28,36,77.8,2,27,1,2,0
13,Tyrell Malacia,12.0,nl NED,LB,23-253,20,0,0,0,0,0,0,0,0,23,4,1,0,0.0,0.0,0.0,0,0,13,15,86.7,1,9,0,0,0
14,David de Gea,1.0,es ESP,GK,32-171,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0,24,41,58.5,0,32,0,0,0
15,15 Players,,,,,990,2,2,0,0,17,7,2,0,755,16,14,8,2.0,2.0,1.7,31,4,539,642,84.0,53,530,21,19,7
