,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Marcus Rashford,10.0,eng ENG,"FW,LW",25-178,90,35,34,1,0,0,2,1,1,0,0,0,0,29,0,1
1,Jadon Sancho,25.0,eng ENG,LW,23-033,60,29,29,0,0,0,0,1,0,0,0,0,0,27,0,0
2,Anthony Martial,9.0,fr FRA,FW,27-143,30,11,10,1,0,0,0,0,0,0,0,0,0,11,0,0
3,Antony,21.0,br BRA,RW,23-062,70,32,31,1,0,0,0,0,1,0,0,0,0,28,0,0
4,Wout Weghorst,27.0,nl NED,AM,30-263,20,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0
5,Bruno Fernandes,8.0,pt POR,"AM,RW",28-231,90,57,51,6,0,1,2,3,0,4,0,2,0,45,0,1
6,Christian Eriksen,14.0,dk DEN,DM,31-072,60,57,55,2,1,0,1,2,0,1,1,0,0,50,0,1
7,Fred,17.0,br BRA,DM,30-053,30,25,23,2,1,0,0,1,0,1,0,1,0,17,0,1
8,Casemiro,18.0,br BRA,DM,31-063,90,62,61,0,0,0,0,3,0,0,0,0,0,48,1,2
9,Diogo Dalot,20.0,pt POR,"LB,RB",24-040,90,67,58,9,1,0,0,0,8,0,0,0,0,61,0,0
10,Luke Shaw,23.0,eng ENG,CB,27-289,90,102,92,9,1,0,0,4,0,2,1,0,0,91,1,1
11,Victor Lindelöf,2.0,se SWE,CB,28-284,90,67,65,2,2,0,0,0,0,0,0,0,0,63,0,0
12,Aaron Wan-Bissaka,29.0,eng ENG,RB,25-152,70,36,32,4,0,0,0,3,4,0,0,0,0,28,0,1
13,Tyrell Malacia,12.0,nl NED,LB,23-253,20,15,11,3,0,0,1,1,3,0,0,0,0,13,1,1
14,David de Gea,1.0,es ESP,GK,32-171,90,41,35,6,2,0,0,0,0,0,0,0,0,24,0,0
15,15 Players,,,,,990,642,593,46,8,1,6,19,17,8,2,3,0,539,3,9
