,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Ollie Watkins,11.0,eng ENG,"FW,LW",25-296,90,21,21,0,0,0,0,1,0,0,0,0,0,16,0,1
1,Danny Ings,20.0,eng ENG,FW,29-091,76,15,15,0,0,1,1,1,0,0,0,0,0,8,0,2
2,Anwar El Ghazi,21.0,nl NED,LW,26-172,14,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
3,Emi Buendía,10.0,ar ARG,AM,24-301,67,32,28,4,0,0,0,1,0,0,0,0,0,24,0,3
4,Jacob Ramsey,41.0,eng ENG,AM,20-147,23,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
5,Douglas Luiz,6.0,br BRA,"DM,CM",23-166,90,44,41,3,1,0,0,2,0,2,1,0,0,36,0,2
6,John McGinn,7.0,sct SCO,"DM,CM",27-004,90,41,37,4,2,3,0,3,1,1,1,0,0,29,0,0
7,Matt Targett,3.0,eng ENG,"LB,WB",26-034,90,41,34,7,1,0,0,2,5,1,0,0,1,35,0,0
8,Matty Cash,2.0,pl POL,"RB,WB",24-076,90,49,35,14,3,0,0,1,11,0,0,0,0,34,0,0
9,Tyrone Mings,5.0,eng ENG,CB,28-223,90,52,49,3,2,0,0,0,1,0,0,0,0,38,0,0
10,Axel Tuanzebe,16.0,eng ENG,CB,23-342,45,18,18,0,0,0,0,0,0,0,0,0,0,15,0,0
11,Leon Bailey,31.0,jm JAM,RW,24-074,45,13,13,0,0,0,1,1,0,0,0,0,0,10,0,0
12,Ezri Konsa,4.0,eng ENG,CB,23-364,90,53,50,3,2,0,0,0,1,0,0,0,0,44,0,0
13,Emiliano Martínez,1.0,ar ARG,GK,29-050,90,41,27,14,6,0,0,0,0,0,0,0,0,36,0,0
14,14 Players,,,,,990,429,377,52,17,4,2,12,19,4,2,0,1,332,0,8
