,num,joueur
0,,Adam Federici
1,,Hal Robson-Kanu
2,,Adam le Fondre
3,,Nicky Shorey
4,,Adrian Mariappa
5,,Jay Tabb
6,,Jason Roberts
7,,Mikele Leigertwood
8,,Jobi McAnuff
9,,Sean Morrison
10,,Shaun Cummings
