,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Callum Wilson,9.0,eng ENG,FW,30-328,68,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,33.3
1,Alexander Isak,14.0,se SWE,FW,23-122,22,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0
2,Joelinton,7.0,br BRA,"LW,LM",26-160,90,1,0,0,1,2,0,1,1,1,0,0,0,6,1,0,100.0
3,Miguel Almirón,24.0,py PAR,RW,28-345,85,0,0,0,1,4,0,1,1,3,0,0,0,4,0,1,0.0
4,Jacob Murphy,23.0,eng ENG,RW,27-331,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,Joe Willock,28.0,eng ENG,LM,23-154,68,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0,100.0
6,Allan Saint-Maximin,10.0,fr FRA,LW,25-315,22,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,
7,Bruno Guimarães,39.0,br BRA,CM,25-066,90,0,0,0,1,0,0,1,1,0,0,0,0,3,1,1,50.0
8,Sean Longstaff,36.0,eng ENG,RM,25-083,90,0,0,0,0,2,0,3,2,2,0,0,0,7,4,3,57.1
9,Dan Burn,33.0,eng ENG,LB,30-257,90,0,0,0,0,0,0,2,1,0,0,0,0,7,2,5,28.6
10,Sven Botman,4.0,nl NED,CB,23-009,90,0,0,0,1,1,0,0,0,0,0,0,0,8,3,1,75.0
11,Fabian Schär,5.0,ch SUI,CB,31-032,90,0,0,0,0,0,0,0,2,1,0,0,0,11,6,2,75.0
12,Kieran Trippier,2.0,eng ENG,RB,32-124,90,1,0,0,2,1,1,16,1,2,0,0,0,7,1,2,33.3
13,Nick Pope,22.0,eng ENG,GK,30-277,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,990,2,0,0,7,13,1,26,9,9,0,0,0,62,20,18,52.6
