,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Troy Deeney,9.0,eng ENG,FW,29-247,90,0,0,0,2,2,0,1,1,0,0,0,0,0,2,9,18.2
1,Richarlison,11.0,br BRA,LW,20-297,53,0,0,0,0,2,0,1,0,2,0,0,0,4,2,6,25.0
2,Stefano Okaka,33.0,it ITA,FW,28-206,37,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,
3,André Carrillo,28.0,pe PER,"RW,RM",26-262,65,0,0,0,0,0,1,4,0,1,0,0,0,1,1,2,33.3
4,Will Hughes,19.0,eng ENG,RM,22-320,25,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,
5,Roberto Pereyra,37.0,ar ARG,"AM,LM",27-055,90,0,0,0,2,0,0,1,0,0,0,0,0,5,0,2,0.0
6,Étienne Capoue,29.0,fr FRA,"DM,CM",29-235,90,1,0,0,2,1,0,0,1,0,0,0,0,9,4,4,50.0
7,Abdoulaye Doucouré,16.0,ml MLI,"DM,CM",25-061,90,0,0,0,1,0,0,0,0,2,0,0,0,9,3,2,60.0
8,José Holebas,25.0,gr GRE,LB,33-249,89,0,0,0,2,0,0,8,3,1,0,0,0,7,3,3,50.0
9,Miguel Britos,3.0,uy URU,LB,32-229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,Adrian Mariappa,6.0,jm JAM,CB,31-151,90,1,0,0,1,1,0,0,1,1,0,0,0,1,2,6,25.0
11,Sebastian Prödl,5.0,at AUT,CB,30-255,90,0,0,0,1,0,0,0,2,0,0,0,0,3,5,1,83.3
12,Daryl Janmaat,2.0,nl NED,RB,28-224,90,0,0,0,0,1,0,1,0,0,0,0,0,5,1,3,25.0
13,Orestis Karnezis,30.0,gr GRE,GK,32-235,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
14,14 Players,,,,,990,2,0,0,11,10,3,16,8,7,0,0,0,50,23,38,37.7
