,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Bryan Mbeumo,19.0,cm CMR,FW,22-268,75,9,13,69.2,91,2,6,7,85.7,2,2,100.0,0,2,0.0,0,0.0,0.0,1,0,0,0,0
1,Yoane Wissa,11.0,cd COD,FW,25-241,15,1,2,50.0,10,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
2,Ivan Toney,17.0,eng ENG,FW,26-047,90,23,31,74.2,377,128,13,17,76.5,5,8,62.5,3,3,100.0,0,0.0,0.1,1,2,1,0,3
3,Christian Eriksen,21.0,dk DEN,CM,30-077,90,47,66,71.2,929,477,21,21,100.0,19,23,82.6,7,20,35.0,0,0.2,0.2,2,8,4,1,11
4,Christian Nørgaard,6.0,dk DEN,CM,28-053,70,31,39,79.5,519,163,16,17,94.1,13,17,76.5,2,3,66.7,0,0.0,0.0,1,3,1,0,4
5,Mathias Jensen,8.0,dk DEN,CM,26-121,20,11,14,78.6,183,25,5,6,83.3,4,4,100.0,1,3,33.3,0,0.0,0.0,0,3,0,0,1
6,Vitaly Janelt,27.0,de GER,CM,23-357,70,21,25,84.0,315,33,13,16,81.3,7,7,100.0,1,1,100.0,0,0.0,0.0,1,0,1,0,2
7,Josh Dasilva,10.0,eng ENG,CM,23-191,20,13,13,100.0,198,65,8,8,100.0,5,5,100.0,0,0,,0,0.0,0.1,0,0,2,0,2
8,Rico Henry,3.0,eng ENG,LB,24-298,90,24,37,64.9,354,46,15,22,68.2,7,10,70.0,1,2,50.0,0,0.0,0.1,0,0,1,1,1
9,Mads Bech Sørensen,29.0,dk DEN,CB,23-115,90,44,54,81.5,727,371,23,26,88.5,19,23,82.6,2,5,40.0,0,0.0,0.0,0,2,1,0,4
10,Pontus Jansson,18.0,se SWE,CB,31-078,90,27,28,96.4,428,145,16,16,100.0,11,12,91.7,0,0,,0,0.0,0.0,0,1,0,0,2
11,Kristoffer Ajer,20.0,no NOR,CB,24-015,90,34,43,79.1,563,279,17,21,81.0,15,16,93.8,2,4,50.0,0,0.0,0.1,0,3,1,0,8
12,Mads Roerslev,30.0,dk DEN,RB,22-312,90,20,28,71.4,285,98,15,16,93.8,3,9,33.3,2,3,66.7,0,0.1,0.1,2,1,2,2,0
13,David Raya,1.0,es ESP,GK,26-229,90,26,34,76.5,757,576,5,5,100.0,12,12,100.0,9,17,52.9,0,0.0,0.0,0,2,0,0,0
14,14 Players,,,,,990,331,427,77.5,5736,2408,174,199,87.4,122,148,82.4,30,63,47.6,0,0.4,0.6,8,25,14,4,38
