,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Bryan Mbeumo,19.0,cm CMR,FW,22-268,75,21,0,0,8,13,5,21,2,0,0.0,2,100.0,13,94,19,1,0,1,1,2,18,6
1,Yoane Wissa,11.0,cd COD,FW,25-241,15,3,0,0,0,3,1,3,1,1,100.0,0,0.0,2,16,2,0,0,0,0,1,3,2
2,Ivan Toney,17.0,eng ENG,FW,26-047,90,42,1,4,17,21,5,42,0,0,,0,,21,100,16,0,1,0,2,2,32,3
3,Christian Eriksen,21.0,dk DEN,CM,30-077,90,76,1,17,30,30,2,76,1,1,100.0,0,0.0,41,178,86,2,2,1,4,0,49,2
4,Christian Nørgaard,6.0,dk DEN,CM,28-053,70,43,3,14,23,6,0,43,0,0,,0,,19,91,15,0,0,0,0,0,26,0
5,Mathias Jensen,8.0,dk DEN,CM,26-121,20,15,0,2,9,4,0,15,0,0,,0,,10,68,44,1,1,0,0,0,14,1
6,Vitaly Janelt,27.0,de GER,CM,23-357,70,32,1,8,13,11,1,32,0,0,,0,,16,28,18,0,2,0,2,0,18,4
7,Josh Dasilva,10.0,eng ENG,CM,23-191,20,13,0,0,7,6,0,13,1,1,100.0,0,0.0,10,90,79,2,1,0,0,0,12,0
8,Rico Henry,3.0,eng ENG,LB,24-298,90,42,0,5,13,24,3,42,2,0,0.0,2,100.0,23,368,83,4,3,0,1,0,27,12
9,Mads Bech Sørensen,29.0,dk DEN,CB,23-115,90,60,7,30,17,13,2,60,1,0,0.0,1,100.0,26,114,75,2,0,0,1,0,38,0
10,Pontus Jansson,18.0,se SWE,CB,31-078,90,34,7,17,16,1,1,34,0,0,,0,,18,70,32,0,0,0,0,0,22,0
11,Kristoffer Ajer,20.0,no NOR,CB,24-015,90,46,4,17,22,7,0,46,2,2,100.0,0,0.0,29,152,106,2,1,0,0,0,27,2
12,Mads Roerslev,30.0,dk DEN,RB,22-312,90,33,1,10,10,14,2,33,2,1,50.0,1,50.0,19,80,40,2,1,0,0,0,25,6
13,David Raya,1.0,es ESP,GK,26-229,90,36,33,36,0,0,0,36,0,0,,0,,22,118,72,0,0,0,0,0,17,0
14,14 Players,,,,,990,496,58,160,185,153,22,496,12,6,50.0,6,50.0,269,1567,687,16,12,2,11,5,328,38
