,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Edinson Cavani,7.0,uy URU,FW,34-000,90,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,12,18,66.7,5,12,1,0,0
1,Anthony Martial,9.0,fr FRA,LW,25-071,65,0,0,0,0,0,0,0,0,38,1,0,3,0.0,0.0,0.0,0,0,25,29,86.2,2,19,0,0,0
2,Mason Greenwood,11.0,eng ENG,RW,19-136,25,0,0,0,0,1,1,0,0,25,0,0,1,0.1,0.1,0.0,3,0,18,20,90.0,2,20,5,5,3
3,Marcus Rashford,10.0,eng ENG,"RW,LW",23-106,90,0,0,0,0,1,0,0,0,60,1,0,2,0.0,0.0,0.1,2,0,41,50,82.0,3,30,5,6,4
4,Bruno Fernandes,18.0,pt POR,AM,26-159,90,1,0,0,0,3,3,0,0,98,2,0,0,0.1,0.1,0.0,2,0,65,92,70.7,10,56,3,1,0
5,Fred,17.0,br BRA,DM,27-346,78,0,0,0,0,1,1,0,0,89,1,1,1,0.1,0.1,0.0,0,0,70,82,85.4,9,54,1,1,1
6,Donny van de Beek,34.0,nl NED,DM,23-302,12,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,1,0,7,9,77.8,0,3,0,0,0
7,Scott McTominay,39.0,sct SCO,DM,24-068,90,0,0,0,0,3,0,0,0,77,1,1,0,0.1,0.1,0.0,0,0,61,69,88.4,12,48,3,1,1
8,Luke Shaw,23.0,eng ENG,LB,25-217,90,0,1,0,0,0,0,0,0,100,1,0,1,0.0,0.0,0.2,5,1,78,93,83.9,4,47,4,2,0
9,Harry Maguire,5.0,eng ENG,CB,27-346,90,0,0,0,0,1,1,0,0,109,0,0,0,0.0,0.0,0.1,3,1,90,104,86.5,14,58,8,1,0
10,Victor Lindelöf,2.0,se SWE,CB,26-212,90,0,0,0,0,0,0,0,0,102,0,0,0,0.0,0.0,0.0,1,0,94,102,92.2,6,74,6,0,0
11,Aaron Wan-Bissaka,29.0,eng ENG,RB,23-080,90,0,0,0,0,0,0,0,0,84,3,0,1,0.0,0.0,0.0,2,0,62,77,80.5,7,42,3,2,1
12,David de Gea,1.0,es ESP,GK,30-099,90,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.0,0,0,20,21,95.2,0,9,0,0,0
13,13 Players,,,,,990,1,1,0,0,10,6,0,0,836,10,2,9,0.5,0.5,0.4,19,2,643,766,83.9,74,472,39,19,10
