,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,David McGoldrick,17.0,ie IRL,"FW,LM,AM",33-021,69,18,17,1,1,0,0,0,0,0,0,0,0,15,0,0
1,Ben Osborn,23.0,eng ENG,LM,26-137,21,4,2,2,2,0,0,3,0,0,0,0,0,1,0,0
2,Rhian Brewster,24.0,eng ENG,FW,20-263,53,8,8,0,0,0,0,0,0,0,0,0,0,5,0,1
3,Jayden Bogle,20.0,eng ENG,RM,20-146,37,6,5,0,0,0,0,0,0,0,0,0,0,5,1,0
4,John Fleck,4.0,sct SCO,CM,29-118,32,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0
5,Oliver Burke,14.0,sct SCO,"FW,RM",23-257,58,14,13,1,0,0,0,0,0,0,0,0,0,9,0,1
6,Ethan Ampadu,22.0,wls WAL,CM,20-097,90,28,27,1,0,0,1,3,0,1,1,0,0,17,0,0
7,John Lundstram,7.0,eng ENG,CM,26-306,39,15,14,1,0,0,0,2,0,1,0,1,0,12,0,0
8,Enda Stevens,3.0,ie IRL,"LB,WB",30-164,90,24,16,8,0,0,0,0,8,0,0,0,0,15,0,1
9,Jack Robinson,19.0,eng ENG,CB,27-110,90,32,23,9,1,0,0,1,8,0,0,0,0,16,0,1
10,John Egan,12.0,ie IRL,CB,28-061,90,19,19,0,0,0,0,0,0,0,0,0,0,14,0,0
11,Chris Basham,6.0,eng ENG,"CM,CB",32-153,90,20,19,1,0,0,0,0,0,0,0,0,0,14,0,0
12,George Baldock,2.0,gr GRE,"RB,WB",27-286,90,13,11,2,0,0,0,0,2,0,0,0,0,11,0,0
13,Aaron Ramsdale,1.0,eng ENG,GK,22-220,90,28,10,17,5,0,0,0,0,0,0,0,0,7,1,0
14,14 Players,,,,,939,233,188,43,9,0,1,9,18,2,1,1,0,143,2,4
